Year,Round,EventName,DriverNumber,DriverAbbr,TeamName,GridPosition,Position,Points,Status,ClassifiedLaps,TotalRaceLaps
2021,4,Spanish Grand Prix,14,ALO,Alpine,10.0,17.0,0.0,+1 Lap,65.0,66
2021,4,Spanish Grand Prix,47,MSC,Haas F1 Team,18.0,18.0,0.0,+2 Laps,64.0,66
2021,4,Spanish Grand Prix,9,MAZ,Haas F1 Team,20.0,19.0,0.0,+2 Laps,64.0,66
2021,4,Spanish Grand Prix,22,TSU,AlphaTauri,16.0,20.0,0.0,Electrical,7.0,66
2021,5,Monaco Grand Prix,33,VER,Red Bull Racing,2.0,1.0,25.0,Finished,78.0,78
2021,5,Monaco Grand Prix,55,SAI,Ferrari,4.0,2.0,18.0,Finished,78.0,78
2021,5,Monaco Grand Prix,4,NOR,McLaren,5.0,3.0,15.0,Finished,78.0,78
2021,5,Monaco Grand Prix,11,PER,Red Bull Racing,9.0,4.0,12.0,Finished,78.0,78
2021,5,Monaco Grand Prix,5,VET,Aston Martin,8.0,5.0,10.0,Finished,78.0,78
2021,5,Monaco Grand Prix,10,GAS,AlphaTauri,6.0,6.0,8.0,Finished,78.0,78
2021,5,Monaco Grand Prix,44,HAM,Mercedes,7.0,7.0,7.0,Finished,78.0,78
2021,5,Monaco Grand Prix,18,STR,Aston Martin,13.0,8.0,4.0,+1 Lap,77.0,78
2021,5,Monaco Grand Prix,31,OCO,Alpine,11.0,9.0,2.0,+1 Lap,77.0,78
2021,5,Monaco Grand Prix,99,GIO,Alfa Romeo Racing,10.0,10.0,1.0,+1 Lap,77.0,78
2021,5,Monaco Grand Prix,7,RAI,Alfa Romeo Racing,14.0,11.0,0.0,+1 Lap,77.0,78
2021,5,Monaco Grand Prix,3,RIC,McLaren,12.0,12.0,0.0,+1 Lap,77.0,78
2021,5,Monaco Grand Prix,14,ALO,Alpine,17.0,13.0,0.0,+1 Lap,77.0,78
2021,5,Monaco Grand Prix,63,RUS,Williams,15.0,14.0,0.0,+1 Lap,77.0,78
2021,5,Monaco Grand Prix,6,LAT,Williams,18.0,15.0,0.0,+1 Lap,77.0,78
2021,5,Monaco Grand Prix,22,TSU,AlphaTauri,16.0,16.0,0.0,+1 Lap,77.0,78
2021,5,Monaco Grand Prix,9,MAZ,Haas F1 Team,19.0,17.0,0.0,+3 Laps,75.0,78
2021,5,Monaco Grand Prix,47,MSC,Haas F1 Team,20.0,18.0,0.0,+3 Laps,75.0,78
2021,5,Monaco Grand Prix,77,BOT,Mercedes,3.0,19.0,0.0,Wheel nut,30.0,78
2021,5,Monaco Grand Prix,16,LEC,Ferrari,1.0,20.0,0.0,Driveshaft,1.0,78
2021,6,Azerbaijan Grand Prix,11,PER,Red Bull Racing,6.0,1.0,25.0,Finished,51.0,51
2021,6,Azerbaijan Grand Prix,5,VET,Aston Martin,11.0,2.0,18.0,Finished,51.0,51
2021,6,Azerbaijan Grand Prix,10,GAS,AlphaTauri,4.0,3.0,15.0,Finished,51.0,51
2021,6,Azerbaijan Grand Prix,16,LEC,Ferrari,1.0,4.0,12.0,Finished,51.0,51
2021,6,Azerbaijan Grand Prix,4,NOR,McLaren,9.0,5.0,10.0,Finished,51.0,51
2021,6,Azerbaijan Grand Prix,14,ALO,Alpine,8.0,6.0,8.0,Finished,51.0,51
2021,6,Azerbaijan Grand Prix,22,TSU,AlphaTauri,7.0,7.0,6.0,Finished,51.0,51
2021,6,Azerbaijan Grand Prix,55,SAI,Ferrari,5.0,8.0,4.0,Finished,51.0,51
2021,6,Azerbaijan Grand Prix,3,RIC,McLaren,13.0,9.0,2.0,Finished,51.0,51
2021,6,Azerbaijan Grand Prix,7,RAI,Alfa Romeo Racing,14.0,10.0,1.0,Finished,51.0,51
2021,6,Azerbaijan Grand Prix,99,GIO,Alfa Romeo Racing,20.0,11.0,0.0,Finished,51.0,51
2021,6,Azerbaijan Grand Prix,77,BOT,Mercedes,10.0,12.0,0.0,Finished,51.0,51
2021,6,Azerbaijan Grand Prix,47,MSC,Haas F1 Team,17.0,13.0,0.0,Finished,51.0,51
2021,6,Azerbaijan Grand Prix,9,MAZ,Haas F1 Team,18.0,14.0,0.0,Finished,51.0,51
2021,6,Azerbaijan Grand Prix,44,HAM,Mercedes,2.0,15.0,0.0,Finished,51.0,51
2021,6,Azerbaijan Grand Prix,6,LAT,Williams,16.0,16.0,0.0,Finished,51.0,51
2021,6,Azerbaijan Grand Prix,63,RUS,Williams,15.0,17.0,0.0,Gearbox,48.0,51
2021,6,Azerbaijan Grand Prix,33,VER,Red Bull Racing,3.0,18.0,0.0,Accident,46.0,51
2021,6,Azerbaijan Grand Prix,18,STR,Aston Martin,19.0,19.0,0.0,Accident,30.0,51
2021,6,Azerbaijan Grand Prix,31,OCO,Alpine,12.0,20.0,0.0,Turbo,3.0,51
2021,7,French Grand Prix,33,VER,Red Bull Racing,1.0,1.0,26.0,Finished,53.0,53
2021,7,French Grand Prix,44,HAM,Mercedes,2.0,2.0,18.0,Finished,53.0,53
2021,7,French Grand Prix,11,PER,Red Bull Racing,4.0,3.0,15.0,Finished,53.0,53
2021,7,French Grand Prix,77,BOT,Mercedes,3.0,4.0,12.0,Finished,53.0,53
2021,7,French Grand Prix,4,NOR,McLaren,8.0,5.0,10.0,Finished,53.0,53
2021,7,French Grand Prix,3,RIC,McLaren,10.0,6.0,8.0,Finished,53.0,53
2021,7,French Grand Prix,10,GAS,AlphaTauri,6.0,7.0,6.0,Finished,53.0,53
2021,7,French Grand Prix,14,ALO,Alpine,9.0,8.0,4.0,Finished,53.0,53
2021,7,French Grand Prix,5,VET,Aston Martin,12.0,9.0,2.0,Finished,53.0,53
2021,7,French Grand Prix,18,STR,Aston Martin,19.0,10.0,1.0,Finished,53.0,53
2021,7,French Grand Prix,55,SAI,Ferrari,5.0,11.0,0.0,Finished,53.0,53
2021,7,French Grand Prix,63,RUS,Williams,14.0,12.0,0.0,+1 Lap,52.0,53
2021,7,French Grand Prix,22,TSU,AlphaTauri,0.0,13.0,0.0,+1 Lap,52.0,53
2021,7,French Grand Prix,31,OCO,Alpine,11.0,14.0,0.0,+1 Lap,52.0,53
2021,7,French Grand Prix,99,GIO,Alfa Romeo Racing,13.0,15.0,0.0,+1 Lap,52.0,53
2021,7,French Grand Prix,16,LEC,Ferrari,7.0,16.0,0.0,+1 Lap,52.0,53
2021,7,French Grand Prix,7,RAI,Alfa Romeo Racing,17.0,17.0,0.0,+1 Lap,52.0,53
2021,7,French Grand Prix,6,LAT,Williams,16.0,18.0,0.0,+1 Lap,52.0,53
2021,7,French Grand Prix,47,MSC,Haas F1 Team,15.0,19.0,0.0,+1 Lap,52.0,53
2021,7,French Grand Prix,9,MAZ,Haas F1 Team,18.0,20.0,0.0,+1 Lap,52.0,53
2021,8,Styrian Grand Prix,33,VER,Red Bull Racing,1.0,1.0,25.0,Finished,71.0,71
2021,8,Styrian Grand Prix,44,HAM,Mercedes,2.0,2.0,19.0,Finished,71.0,71
2021,8,Styrian Grand Prix,77,BOT,Mercedes,5.0,3.0,15.0,Finished,71.0,71
2021,8,Styrian Grand Prix,11,PER,Red Bull Racing,4.0,4.0,12.0,Finished,71.0,71
2021,8,Styrian Grand Prix,4,NOR,McLaren,3.0,5.0,10.0,+1 Lap,70.0,71
2021,8,Styrian Grand Prix,55,SAI,Ferrari,12.0,6.0,8.0,+1 Lap,70.0,71
2021,8,Styrian Grand Prix,16,LEC,Ferrari,7.0,7.0,6.0,+1 Lap,70.0,71
2021,8,Styrian Grand Prix,18,STR,Aston Martin,9.0,8.0,4.0,+1 Lap,70.0,71
2021,8,Styrian Grand Prix,14,ALO,Alpine,8.0,9.0,2.0,+1 Lap,70.0,71
2021,8,Styrian Grand Prix,22,TSU,AlphaTauri,11.0,10.0,1.0,+1 Lap,70.0,71
2021,8,Styrian Grand Prix,7,RAI,Alfa Romeo Racing,18.0,11.0,0.0,+1 Lap,70.0,71
2021,8,Styrian Grand Prix,5,VET,Aston Martin,14.0,12.0,0.0,+1 Lap,70.0,71
2021,8,Styrian Grand Prix,3,RIC,McLaren,13.0,13.0,0.0,+1 Lap,70.0,71
2021,8,Styrian Grand Prix,31,OCO,Alpine,17.0,14.0,0.0,+1 Lap,70.0,71
2021,8,Styrian Grand Prix,99,GIO,Alfa Romeo Racing,15.0,15.0,0.0,+1 Lap,70.0,71
2021,8,Styrian Grand Prix,47,MSC,Haas F1 Team,19.0,16.0,0.0,+2 Laps,69.0,71
2021,8,Styrian Grand Prix,6,LAT,Williams,16.0,17.0,0.0,+3 Laps,68.0,71
2021,8,Styrian Grand Prix,9,MAZ,Haas F1 Team,20.0,18.0,0.0,+3 Laps,68.0,71
2021,8,Styrian Grand Prix,63,RUS,Williams,10.0,19.0,0.0,Engine,36.0,71
2021,8,Styrian Grand Prix,10,GAS,AlphaTauri,6.0,20.0,0.0,Collision,1.0,71
2021,9,Austrian Grand Prix,33,VER,Red Bull Racing,1.0,1.0,26.0,Finished,71.0,71
2021,9,Austrian Grand Prix,77,BOT,Mercedes,5.0,2.0,18.0,Finished,71.0,71
2021,9,Austrian Grand Prix,4,NOR,McLaren,2.0,3.0,15.0,Finished,71.0,71
2021,9,Austrian Grand Prix,44,HAM,Mercedes,4.0,4.0,12.0,Finished,71.0,71
2021,9,Austrian Grand Prix,55,SAI,Ferrari,10.0,5.0,10.0,Finished,71.0,71
2021,9,Austrian Grand Prix,11,PER,Red Bull Racing,3.0,6.0,8.0,Finished,71.0,71
2021,9,Austrian Grand Prix,3,RIC,McLaren,13.0,7.0,6.0,Finished,71.0,71
2021,9,Austrian Grand Prix,16,LEC,Ferrari,12.0,8.0,4.0,Finished,71.0,71
2021,9,Austrian Grand Prix,10,GAS,AlphaTauri,6.0,9.0,2.0,Finished,71.0,71
2021,9,Austrian Grand Prix,14,ALO,Alpine,14.0,10.0,1.0,+1 Lap,70.0,71
2021,9,Austrian Grand Prix,63,RUS,Williams,8.0,11.0,0.0,+1 Lap,70.0,71
2021,9,Austrian Grand Prix,22,TSU,AlphaTauri,7.0,12.0,0.0,+1 Lap,70.0,71
2021,9,Austrian Grand Prix,18,STR,Aston Martin,9.0,13.0,0.0,+1 Lap,70.0,71
2021,9,Austrian Grand Prix,99,GIO,Alfa Romeo Racing,15.0,14.0,0.0,+1 Lap,70.0,71
2021,9,Austrian Grand Prix,7,RAI,Alfa Romeo Racing,16.0,15.0,0.0,+1 Lap,70.0,71
2021,9,Austrian Grand Prix,6,LAT,Williams,18.0,16.0,0.0,+1 Lap,70.0,71
2021,9,Austrian Grand Prix,5,VET,Aston Martin,11.0,17.0,0.0,Collision,70.0,71
2021,9,Austrian Grand Prix,47,MSC,Haas F1 Team,19.0,18.0,0.0,+2 Laps,69.0,71
2021,9,Austrian Grand Prix,9,MAZ,Haas F1 Team,20.0,19.0,0.0,+2 Laps,69.0,71
2021,9,Austrian Grand Prix,31,OCO,Alpine,17.0,20.0,0.0,Collision,1.0,71
2021,10,British Grand Prix,44,HAM,Mercedes,2.0,1.0,25.0,Finished,52.0,52
2021,10,British Grand Prix,16,LEC,Ferrari,4.0,2.0,18.0,Finished,52.0,52
2021,10,British Grand Prix,77,BOT,Mercedes,3.0,3.0,15.0,Finished,52.0,52
2021,10,British Grand Prix,4,NOR,McLaren,5.0,4.0,12.0,Finished,52.0,52
2021,10,British Grand Prix,3,RIC,McLaren,6.0,5.0,10.0,Finished,52.0,52
2021,10,British Grand Prix,55,SAI,Ferrari,10.0,6.0,8.0,Finished,52.0,52
2021,10,British Grand Prix,14,ALO,Alpine,7.0,7.0,6.0,Finished,52.0,52
2021,10,British Grand Prix,18,STR,Aston Martin,14.0,8.0,4.0,Finished,52.0,52
2021,10,British Grand Prix,31,OCO,Alpine,9.0,9.0,2.0,Finished,52.0,52
2021,10,British Grand Prix,22,TSU,AlphaTauri,16.0,10.0,1.0,Finished,52.0,52
2021,10,British Grand Prix,10,GAS,AlphaTauri,11.0,11.0,0.0,Finished,52.0,52
2021,10,British Grand Prix,63,RUS,Williams,12.0,12.0,0.0,+1 Lap,51.0,52
2021,10,British Grand Prix,99,GIO,Alfa Romeo Racing,15.0,13.0,0.0,+1 Lap,51.0,52
2021,10,British Grand Prix,6,LAT,Williams,17.0,14.0,0.0,+1 Lap,51.0,52
2021,10,British Grand Prix,7,RAI,Alfa Romeo Racing,13.0,15.0,0.0,+1 Lap,51.0,52
2021,10,British Grand Prix,11,PER,Red Bull Racing,0.0,16.0,0.0,+1 Lap,51.0,52
2021,10,British Grand Prix,9,MAZ,Haas F1 Team,19.0,17.0,0.0,+1 Lap,51.0,52
2021,10,British Grand Prix,47,MSC,Haas F1 Team,18.0,18.0,0.0,+1 Lap,51.0,52
2021,10,British Grand Prix,5,VET,Aston Martin,8.0,19.0,0.0,Retired,40.0,52
2021,10,British Grand Prix,33,VER,Red Bull Racing,1.0,20.0,0.0,Collision,1.0,52
2021,11,Hungarian Grand Prix,31,OCO,Alpine,8.0,1.0,25.0,Finished,70.0,70
2021,11,Hungarian Grand Prix,44,HAM,Mercedes,1.0,2.0,18.0,Finished,70.0,70
2021,11,Hungarian Grand Prix,55,SAI,Ferrari,15.0,3.0,15.0,Finished,70.0,70
2021,11,Hungarian Grand Prix,14,ALO,Alpine,9.0,4.0,12.0,Finished,70.0,70
2021,11,Hungarian Grand Prix,10,GAS,AlphaTauri,5.0,5.0,11.0,Finished,70.0,70
2021,11,Hungarian Grand Prix,22,TSU,AlphaTauri,16.0,6.0,8.0,Finished,70.0,70
2021,11,Hungarian Grand Prix,6,LAT,Williams,18.0,7.0,6.0,Finished,70.0,70
2021,11,Hungarian Grand Prix,63,RUS,Williams,17.0,8.0,4.0,Finished,70.0,70
2021,11,Hungarian Grand Prix,33,VER,Red Bull Racing,3.0,9.0,2.0,Finished,70.0,70
2021,11,Hungarian Grand Prix,7,RAI,Alfa Romeo Racing,13.0,10.0,1.0,+1 Lap,69.0,70
2021,11,Hungarian Grand Prix,3,RIC,McLaren,11.0,11.0,0.0,+1 Lap,69.0,70
2021,11,Hungarian Grand Prix,47,MSC,Haas F1 Team,20.0,12.0,0.0,+1 Lap,69.0,70
2021,11,Hungarian Grand Prix,99,GIO,Alfa Romeo Racing,0.0,13.0,0.0,+1 Lap,69.0,70
2021,11,Hungarian Grand Prix,9,MAZ,Haas F1 Team,19.0,14.0,0.0,Collision,3.0,70
2021,11,Hungarian Grand Prix,4,NOR,McLaren,6.0,15.0,0.0,Collision,2.0,70
2021,11,Hungarian Grand Prix,77,BOT,Mercedes,2.0,16.0,0.0,Collision,1.0,70
2021,11,Hungarian Grand Prix,11,PER,Red Bull Racing,4.0,17.0,0.0,Collision,1.0,70
2021,11,Hungarian Grand Prix,16,LEC,Ferrari,7.0,18.0,0.0,Collision,1.0,70
2021,11,Hungarian Grand Prix,18,STR,Aston Martin,12.0,19.0,0.0,Collision,1.0,70
2021,11,Hungarian Grand Prix,5,VET,Aston Martin,10.0,20.0,0.0,Disqualified,70.0,70
2021,12,Belgian Grand Prix,33,VER,Red Bull Racing,1.0,1.0,12.5,Finished,3.0,39
2021,12,Belgian Grand Prix,63,RUS,Williams,2.0,2.0,9.0,Finished,3.0,39
2021,12,Belgian Grand Prix,44,HAM,Mercedes,3.0,3.0,7.5,Finished,3.0,39
2021,12,Belgian Grand Prix,3,RIC,McLaren,4.0,4.0,6.0,Finished,3.0,39
2021,12,Belgian Grand Prix,5,VET,Aston Martin,5.0,5.0,5.0,Finished,3.0,39
2021,12,Belgian Grand Prix,10,GAS,AlphaTauri,6.0,6.0,4.0,Finished,3.0,39
2021,12,Belgian Grand Prix,31,OCO,Alpine,8.0,7.0,3.0,Finished,3.0,39
2021,12,Belgian Grand Prix,16,LEC,Ferrari,9.0,8.0,2.0,Finished,3.0,39
2021,12,Belgian Grand Prix,6,LAT,Williams,10.0,9.0,1.0,Finished,3.0,39
2021,12,Belgian Grand Prix,55,SAI,Ferrari,11.0,10.0,0.5,Finished,3.0,39
2021,12,Belgian Grand Prix,14,ALO,Alpine,12.0,11.0,0.0,Finished,3.0,39
2021,12,Belgian Grand Prix,77,BOT,Mercedes,13.0,12.0,0.0,Finished,3.0,39
2021,12,Belgian Grand Prix,99,GIO,Alfa Romeo Racing,14.0,13.0,0.0,Finished,3.0,39
2021,12,Belgian Grand Prix,4,NOR,McLaren,15.0,14.0,0.0,Finished,3.0,39
2021,12,Belgian Grand Prix,22,TSU,AlphaTauri,16.0,15.0,0.0,Finished,3.0,39
2021,12,Belgian Grand Prix,47,MSC,Haas F1 Team,17.0,16.0,0.0,Finished,3.0,39
2021,12,Belgian Grand Prix,9,MAZ,Haas F1 Team,18.0,17.0,0.0,Finished,3.0,39
2021,12,Belgian Grand Prix,7,RAI,Alfa Romeo Racing,0.0,18.0,0.0,Finished,3.0,39
2021,12,Belgian Grand Prix,11,PER,Red Bull Racing,0.0,19.0,0.0,Finished,3.0,39
2021,12,Belgian Grand Prix,18,STR,Aston Martin,19.0,20.0,0.0,Finished,3.0,39
2021,13,Dutch Grand Prix,33,VER,Red Bull Racing,1.0,1.0,25.0,Finished,72.0,72
2021,13,Dutch Grand Prix,44,HAM,Mercedes,2.0,2.0,19.0,Finished,72.0,72
2021,13,Dutch Grand Prix,77,BOT,Mercedes,3.0,3.0,15.0,Finished,72.0,72
2021,13,Dutch Grand Prix,10,GAS,AlphaTauri,4.0,4.0,12.0,+1 Lap,71.0,72
2021,13,Dutch Grand Prix,16,LEC,Ferrari,5.0,5.0,10.0,+1 Lap,71.0,72
2021,13,Dutch Grand Prix,14,ALO,Alpine,9.0,6.0,8.0,+1 Lap,71.0,72
2021,13,Dutch Grand Prix,55,SAI,Ferrari,6.0,7.0,6.0,+1 Lap,71.0,72
2021,13,Dutch Grand Prix,11,PER,Red Bull Racing,0.0,8.0,4.0,+1 Lap,71.0,72
2021,13,Dutch Grand Prix,31,OCO,Alpine,8.0,9.0,2.0,+1 Lap,71.0,72
2021,13,Dutch Grand Prix,4,NOR,McLaren,13.0,10.0,1.0,+1 Lap,71.0,72
2021,13,Dutch Grand Prix,3,RIC,McLaren,10.0,11.0,0.0,+1 Lap,71.0,72
2021,13,Dutch Grand Prix,18,STR,Aston Martin,12.0,12.0,0.0,+2 Laps,70.0,72
2021,13,Dutch Grand Prix,5,VET,Aston Martin,15.0,13.0,0.0,+2 Laps,70.0,72
2021,13,Dutch Grand Prix,99,GIO,Alfa Romeo Racing,7.0,14.0,0.0,+2 Laps,70.0,72
2021,13,Dutch Grand Prix,88,KUB,Alfa Romeo Racing,16.0,15.0,0.0,+2 Laps,70.0,72
2021,13,Dutch Grand Prix,6,LAT,Williams,0.0,16.0,0.0,+2 Laps,70.0,72
2021,13,Dutch Grand Prix,63,RUS,Williams,11.0,17.0,0.0,Gearbox,69.0,72
2021,13,Dutch Grand Prix,47,MSC,Haas F1 Team,17.0,18.0,0.0,+3 Laps,69.0,72
2021,13,Dutch Grand Prix,22,TSU,AlphaTauri,14.0,19.0,0.0,Power Unit,48.0,72
2021,13,Dutch Grand Prix,9,MAZ,Haas F1 Team,18.0,20.0,0.0,Hydraulics,41.0,72
2021,14,Italian Grand Prix,3,RIC,McLaren,2.0,1.0,26.0,Finished,53.0,53
2021,14,Italian Grand Prix,4,NOR,McLaren,3.0,2.0,18.0,Finished,53.0,53
2021,14,Italian Grand Prix,77,BOT,Mercedes,19.0,3.0,15.0,Finished,53.0,53
2021,14,Italian Grand Prix,16,LEC,Ferrari,5.0,4.0,12.0,Finished,53.0,53
