Year,Round,EventName,DriverNumber,DriverAbbr,TeamName,GridPosition,Position,Points,Status,ClassifiedLaps,TotalRaceLaps
2024,2,Saudi Arabian Grand Prix,24,ZHO,Kick Sauber,20.0,18.0,0.0,Lapped,49.0,50
2024,2,Saudi Arabian Grand Prix,18,STR,Aston Martin,10.0,19.0,0.0,Retired,6.0,50
2024,2,Saudi Arabian Grand Prix,10,GAS,Alpine,18.0,20.0,0.0,Retired,1.0,50
2024,3,Australian Grand Prix,55,SAI,Ferrari,2.0,1.0,25.0,Finished,58.0,58
2024,3,Australian Grand Prix,16,LEC,Ferrari,4.0,2.0,19.0,Finished,58.0,58
2024,3,Australian Grand Prix,4,NOR,McLaren,3.0,3.0,15.0,Finished,58.0,58
2024,3,Australian Grand Prix,81,PIA,McLaren,5.0,4.0,12.0,Finished,58.0,58
2024,3,Australian Grand Prix,11,PER,Red Bull Racing,6.0,5.0,10.0,Finished,58.0,58
2024,3,Australian Grand Prix,18,STR,Aston Martin,9.0,6.0,8.0,Finished,58.0,58
2024,3,Australian Grand Prix,22,TSU,RB,8.0,7.0,6.0,Finished,58.0,58
2024,3,Australian Grand Prix,14,ALO,Aston Martin,10.0,8.0,4.0,Finished,58.0,58
2024,3,Australian Grand Prix,27,HUL,Haas F1 Team,16.0,9.0,2.0,Finished,58.0,58
2024,3,Australian Grand Prix,20,MAG,Haas F1 Team,14.0,10.0,1.0,Lapped,57.0,58
2024,3,Australian Grand Prix,23,ALB,Williams,12.0,11.0,0.0,Lapped,57.0,58
2024,3,Australian Grand Prix,3,RIC,RB,18.0,12.0,0.0,Lapped,57.0,58
2024,3,Australian Grand Prix,10,GAS,Alpine,17.0,13.0,0.0,Lapped,57.0,58
2024,3,Australian Grand Prix,77,BOT,Kick Sauber,13.0,14.0,0.0,Lapped,57.0,58
2024,3,Australian Grand Prix,24,ZHO,Kick Sauber,19.0,15.0,0.0,Lapped,57.0,58
2024,3,Australian Grand Prix,31,OCO,Alpine,15.0,16.0,0.0,Lapped,57.0,58
2024,3,Australian Grand Prix,63,RUS,Mercedes,7.0,17.0,0.0,Retired,57.0,58
2024,3,Australian Grand Prix,44,HAM,Mercedes,11.0,18.0,0.0,Retired,16.0,58
2024,3,Australian Grand Prix,1,VER,Red Bull Racing,1.0,19.0,0.0,Retired,4.0,58
2024,4,Japanese Grand Prix,1,VER,Red Bull Racing,1.0,1.0,26.0,Finished,53.0,53
2024,4,Japanese Grand Prix,11,PER,Red Bull Racing,2.0,2.0,18.0,Finished,53.0,53
2024,4,Japanese Grand Prix,55,SAI,Ferrari,4.0,3.0,15.0,Finished,53.0,53
2024,4,Japanese Grand Prix,16,LEC,Ferrari,8.0,4.0,12.0,Finished,53.0,53
2024,4,Japanese Grand Prix,4,NOR,McLaren,3.0,5.0,10.0,Finished,53.0,53
2024,4,Japanese Grand Prix,14,ALO,Aston Martin,5.0,6.0,8.0,Finished,53.0,53
2024,4,Japanese Grand Prix,63,RUS,Mercedes,9.0,7.0,6.0,Finished,53.0,53
2024,4,Japanese Grand Prix,81,PIA,McLaren,6.0,8.0,4.0,Finished,53.0,53
2024,4,Japanese Grand Prix,44,HAM,Mercedes,7.0,9.0,2.0,Finished,53.0,53
2024,4,Japanese Grand Prix,22,TSU,RB,10.0,10.0,1.0,Lapped,52.0,53
2024,4,Japanese Grand Prix,27,HUL,Haas F1 Team,12.0,11.0,0.0,Lapped,52.0,53
2024,4,Japanese Grand Prix,18,STR,Aston Martin,16.0,12.0,0.0,Lapped,52.0,53
2024,4,Japanese Grand Prix,20,MAG,Haas F1 Team,18.0,13.0,0.0,Lapped,52.0,53
2024,4,Japanese Grand Prix,77,BOT,Kick Sauber,13.0,14.0,0.0,Lapped,52.0,53
2024,4,Japanese Grand Prix,31,OCO,Alpine,15.0,15.0,0.0,Lapped,52.0,53
2024,4,Japanese Grand Prix,10,GAS,Alpine,17.0,16.0,0.0,Lapped,52.0,53
2024,4,Japanese Grand Prix,2,SAR,Williams,19.0,17.0,0.0,Lapped,52.0,53
2024,4,Japanese Grand Prix,24,ZHO,Kick Sauber,20.0,18.0,0.0,Retired,12.0,53
2024,4,Japanese Grand Prix,3,RIC,RB,11.0,19.0,0.0,Retired,1.0,53
2024,4,Japanese Grand Prix,23,ALB,Williams,14.0,20.0,0.0,Retired,1.0,53
2024,5,Chinese Grand Prix,1,VER,Red Bull Racing,1.0,1.0,25.0,Finished,56.0,56
2024,5,Chinese Grand Prix,4,NOR,McLaren,4.0,2.0,18.0,Finished,56.0,56
2024,5,Chinese Grand Prix,11,PER,Red Bull Racing,2.0,3.0,15.0,Finished,56.0,56
2024,5,Chinese Grand Prix,16,LEC,Ferrari,6.0,4.0,12.0,Finished,56.0,56
2024,5,Chinese Grand Prix,55,SAI,Ferrari,7.0,5.0,10.0,Finished,56.0,56
2024,5,Chinese Grand Prix,63,RUS,Mercedes,8.0,6.0,8.0,Finished,56.0,56
2024,5,Chinese Grand Prix,14,ALO,Aston Martin,3.0,7.0,7.0,Finished,56.0,56
2024,5,Chinese Grand Prix,81,PIA,McLaren,5.0,8.0,4.0,Finished,56.0,56
2024,5,Chinese Grand Prix,44,HAM,Mercedes,18.0,9.0,2.0,Finished,56.0,56
2024,5,Chinese Grand Prix,27,HUL,Haas F1 Team,9.0,10.0,1.0,Finished,56.0,56
2024,5,Chinese Grand Prix,31,OCO,Alpine,13.0,11.0,0.0,Finished,56.0,56
2024,5,Chinese Grand Prix,23,ALB,Williams,14.0,12.0,0.0,Finished,56.0,56
2024,5,Chinese Grand Prix,10,GAS,Alpine,15.0,13.0,0.0,Finished,56.0,56
2024,5,Chinese Grand Prix,24,ZHO,Kick Sauber,16.0,14.0,0.0,Finished,56.0,56
2024,5,Chinese Grand Prix,18,STR,Aston Martin,11.0,15.0,0.0,Finished,56.0,56
2024,5,Chinese Grand Prix,20,MAG,Haas F1 Team,17.0,16.0,0.0,Finished,56.0,56
2024,5,Chinese Grand Prix,2,SAR,Williams,20.0,17.0,0.0,Finished,56.0,56
2024,5,Chinese Grand Prix,3,RIC,RB,12.0,18.0,0.0,Retired,33.0,56
2024,5,Chinese Grand Prix,22,TSU,RB,19.0,19.0,0.0,Retired,27.0,56
2024,5,Chinese Grand Prix,77,BOT,Kick Sauber,10.0,20.0,0.0,Retired,20.0,56
2024,6,Miami Grand Prix,4,NOR,McLaren,5.0,1.0,25.0,Finished,57.0,57
2024,6,Miami Grand Prix,1,VER,Red Bull Racing,1.0,2.0,18.0,Finished,57.0,57
2024,6,Miami Grand Prix,16,LEC,Ferrari,2.0,3.0,15.0,Finished,57.0,57
2024,6,Miami Grand Prix,11,PER,Red Bull Racing,4.0,4.0,12.0,Finished,57.0,57
2024,6,Miami Grand Prix,55,SAI,Ferrari,3.0,5.0,10.0,Finished,57.0,57
2024,6,Miami Grand Prix,44,HAM,Mercedes,8.0,6.0,8.0,Finished,57.0,57
2024,6,Miami Grand Prix,22,TSU,RB,10.0,7.0,6.0,Finished,57.0,57
2024,6,Miami Grand Prix,63,RUS,Mercedes,7.0,8.0,4.0,Finished,57.0,57
2024,6,Miami Grand Prix,14,ALO,Aston Martin,15.0,9.0,2.0,Finished,57.0,57
2024,6,Miami Grand Prix,31,OCO,Alpine,13.0,10.0,1.0,Finished,57.0,57
2024,6,Miami Grand Prix,27,HUL,Haas F1 Team,9.0,11.0,0.0,Finished,57.0,57
2024,6,Miami Grand Prix,10,GAS,Alpine,12.0,12.0,0.0,Finished,57.0,57
2024,6,Miami Grand Prix,81,PIA,McLaren,6.0,13.0,0.0,Finished,57.0,57
2024,6,Miami Grand Prix,24,ZHO,Kick Sauber,19.0,14.0,0.0,Finished,57.0,57
2024,6,Miami Grand Prix,3,RIC,RB,20.0,15.0,0.0,Finished,57.0,57
2024,6,Miami Grand Prix,77,BOT,Kick Sauber,16.0,16.0,0.0,Finished,57.0,57
2024,6,Miami Grand Prix,18,STR,Aston Martin,11.0,17.0,0.0,Finished,57.0,57
2024,6,Miami Grand Prix,23,ALB,Williams,14.0,18.0,0.0,Finished,57.0,57
2024,6,Miami Grand Prix,20,MAG,Haas F1 Team,18.0,19.0,0.0,Finished,57.0,57
2024,6,Miami Grand Prix,2,SAR,Williams,17.0,20.0,0.0,Retired,28.0,57
2024,7,Emilia Romagna Grand Prix,1,VER,Red Bull Racing,1.0,1.0,25.0,Finished,63.0,63
2024,7,Emilia Romagna Grand Prix,4,NOR,McLaren,2.0,2.0,18.0,Finished,63.0,63
2024,7,Emilia Romagna Grand Prix,16,LEC,Ferrari,3.0,3.0,15.0,Finished,63.0,63
2024,7,Emilia Romagna Grand Prix,81,PIA,McLaren,5.0,4.0,12.0,Finished,63.0,63
2024,7,Emilia Romagna Grand Prix,55,SAI,Ferrari,4.0,5.0,10.0,Finished,63.0,63
2024,7,Emilia Romagna Grand Prix,44,HAM,Mercedes,8.0,6.0,8.0,Finished,63.0,63
2024,7,Emilia Romagna Grand Prix,63,RUS,Mercedes,6.0,7.0,7.0,Finished,63.0,63
2024,7,Emilia Romagna Grand Prix,11,PER,Red Bull Racing,11.0,8.0,4.0,Finished,63.0,63
2024,7,Emilia Romagna Grand Prix,18,STR,Aston Martin,13.0,9.0,2.0,Finished,63.0,63
2024,7,Emilia Romagna Grand Prix,22,TSU,RB,7.0,10.0,1.0,Lapped,62.0,63
2024,7,Emilia Romagna Grand Prix,27,HUL,Haas F1 Team,10.0,11.0,0.0,Lapped,62.0,63
2024,7,Emilia Romagna Grand Prix,20,MAG,Haas F1 Team,18.0,12.0,0.0,Lapped,62.0,63
2024,7,Emilia Romagna Grand Prix,3,RIC,RB,9.0,13.0,0.0,Lapped,62.0,63
2024,7,Emilia Romagna Grand Prix,31,OCO,Alpine,12.0,14.0,0.0,Lapped,62.0,63
2024,7,Emilia Romagna Grand Prix,24,ZHO,Kick Sauber,17.0,15.0,0.0,Lapped,62.0,63
2024,7,Emilia Romagna Grand Prix,10,GAS,Alpine,15.0,16.0,0.0,Lapped,62.0,63
2024,7,Emilia Romagna Grand Prix,2,SAR,Williams,19.0,17.0,0.0,Lapped,62.0,63
2024,7,Emilia Romagna Grand Prix,77,BOT,Kick Sauber,16.0,18.0,0.0,Lapped,62.0,63
2024,7,Emilia Romagna Grand Prix,14,ALO,Aston Martin,20.0,19.0,0.0,Lapped,62.0,63
2024,7,Emilia Romagna Grand Prix,23,ALB,Williams,14.0,20.0,0.0,Retired,51.0,63
2024,8,Monaco Grand Prix,16,LEC,Ferrari,1.0,1.0,25.0,Finished,78.0,78
2024,8,Monaco Grand Prix,81,PIA,McLaren,2.0,2.0,18.0,Finished,78.0,78
2024,8,Monaco Grand Prix,55,SAI,Ferrari,3.0,3.0,15.0,Finished,78.0,78
2024,8,Monaco Grand Prix,4,NOR,McLaren,4.0,4.0,12.0,Finished,78.0,78
2024,8,Monaco Grand Prix,63,RUS,Mercedes,5.0,5.0,10.0,Finished,78.0,78
2024,8,Monaco Grand Prix,1,VER,Red Bull Racing,6.0,6.0,8.0,Finished,78.0,78
2024,8,Monaco Grand Prix,44,HAM,Mercedes,7.0,7.0,7.0,Finished,78.0,78
2024,8,Monaco Grand Prix,22,TSU,RB,8.0,8.0,4.0,Lapped,77.0,78
2024,8,Monaco Grand Prix,23,ALB,Williams,9.0,9.0,2.0,Lapped,77.0,78
2024,8,Monaco Grand Prix,10,GAS,Alpine,10.0,10.0,1.0,Lapped,77.0,78
2024,8,Monaco Grand Prix,14,ALO,Aston Martin,14.0,11.0,0.0,Lapped,76.0,78
2024,8,Monaco Grand Prix,3,RIC,RB,12.0,12.0,0.0,Lapped,76.0,78
2024,8,Monaco Grand Prix,77,BOT,Kick Sauber,17.0,13.0,0.0,Lapped,76.0,78
2024,8,Monaco Grand Prix,18,STR,Aston Martin,13.0,14.0,0.0,Lapped,76.0,78
2024,8,Monaco Grand Prix,2,SAR,Williams,15.0,15.0,0.0,Lapped,76.0,78
2024,8,Monaco Grand Prix,24,ZHO,Kick Sauber,18.0,16.0,0.0,Lapped,76.0,78
2024,8,Monaco Grand Prix,31,OCO,Alpine,11.0,17.0,0.0,Retired,1.0,78
2024,8,Monaco Grand Prix,11,PER,Red Bull Racing,16.0,18.0,0.0,Retired,1.0,78
2024,8,Monaco Grand Prix,27,HUL,Haas F1 Team,19.0,19.0,0.0,Retired,1.0,78
2024,8,Monaco Grand Prix,20,MAG,Haas F1 Team,20.0,20.0,0.0,Retired,1.0,78
2024,9,Canadian Grand Prix,1,VER,Red Bull Racing,2.0,1.0,25.0,Finished,70.0,70
2024,9,Canadian Grand Prix,4,NOR,McLaren,3.0,2.0,18.0,Finished,70.0,70
2024,9,Canadian Grand Prix,63,RUS,Mercedes,1.0,3.0,15.0,Finished,70.0,70
2024,9,Canadian Grand Prix,44,HAM,Mercedes,7.0,4.0,13.0,Finished,70.0,70
2024,9,Canadian Grand Prix,81,PIA,McLaren,4.0,5.0,10.0,Finished,70.0,70
2024,9,Canadian Grand Prix,14,ALO,Aston Martin,6.0,6.0,8.0,Finished,70.0,70
2024,9,Canadian Grand Prix,18,STR,Aston Martin,9.0,7.0,6.0,Finished,70.0,70
2024,9,Canadian Grand Prix,3,RIC,RB,5.0,8.0,4.0,Finished,70.0,70
2024,9,Canadian Grand Prix,10,GAS,Alpine,15.0,9.0,2.0,Finished,70.0,70
2024,9,Canadian Grand Prix,31,OCO,Alpine,18.0,10.0,1.0,Finished,70.0,70
2024,9,Canadian Grand Prix,27,HUL,Haas F1 Team,17.0,11.0,0.0,Finished,70.0,70
2024,9,Canadian Grand Prix,20,MAG,Haas F1 Team,14.0,12.0,0.0,Finished,70.0,70
2024,9,Canadian Grand Prix,77,BOT,Kick Sauber,19.0,13.0,0.0,Finished,70.0,70
2024,9,Canadian Grand Prix,22,TSU,RB,8.0,14.0,0.0,Finished,70.0,70
2024,9,Canadian Grand Prix,24,ZHO,Kick Sauber,20.0,15.0,0.0,Lapped,69.0,70
2024,9,Canadian Grand Prix,55,SAI,Ferrari,12.0,16.0,0.0,Retired,53.0,70
2024,9,Canadian Grand Prix,23,ALB,Williams,10.0,17.0,0.0,Retired,53.0,70
2024,9,Canadian Grand Prix,11,PER,Red Bull Racing,16.0,18.0,0.0,Retired,52.0,70
2024,9,Canadian Grand Prix,16,LEC,Ferrari,11.0,19.0,0.0,Retired,41.0,70
2024,9,Canadian Grand Prix,2,SAR,Williams,13.0,20.0,0.0,Retired,24.0,70
2024,10,Spanish Grand Prix,1,VER,Red Bull Racing,2.0,1.0,25.0,Finished,66.0,66
2024,10,Spanish Grand Prix,4,NOR,McLaren,1.0,2.0,19.0,Finished,66.0,66
2024,10,Spanish Grand Prix,44,HAM,Mercedes,3.0,3.0,15.0,Finished,66.0,66
2024,10,Spanish Grand Prix,63,RUS,Mercedes,4.0,4.0,12.0,Finished,66.0,66
2024,10,Spanish Grand Prix,16,LEC,Ferrari,5.0,5.0,10.0,Finished,66.0,66
2024,10,Spanish Grand Prix,55,SAI,Ferrari,6.0,6.0,8.0,Finished,66.0,66
2024,10,Spanish Grand Prix,81,PIA,McLaren,9.0,7.0,6.0,Finished,66.0,66
2024,10,Spanish Grand Prix,11,PER,Red Bull Racing,11.0,8.0,4.0,Finished,66.0,66
2024,10,Spanish Grand Prix,10,GAS,Alpine,7.0,9.0,2.0,Finished,66.0,66
2024,10,Spanish Grand Prix,31,OCO,Alpine,8.0,10.0,1.0,Finished,66.0,66
2024,10,Spanish Grand Prix,27,HUL,Haas F1 Team,13.0,11.0,0.0,Finished,66.0,66
2024,10,Spanish Grand Prix,14,ALO,Aston Martin,10.0,12.0,0.0,Lapped,65.0,66
2024,10,Spanish Grand Prix,24,ZHO,Kick Sauber,15.0,13.0,0.0,Lapped,65.0,66
2024,10,Spanish Grand Prix,18,STR,Aston Martin,14.0,14.0,0.0,Lapped,65.0,66
2024,10,Spanish Grand Prix,3,RIC,RB,18.0,15.0,0.0,Lapped,65.0,66
2024,10,Spanish Grand Prix,77,BOT,Kick Sauber,12.0,16.0,0.0,Lapped,65.0,66
2024,10,Spanish Grand Prix,20,MAG,Haas F1 Team,16.0,17.0,0.0,Lapped,65.0,66
2024,10,Spanish Grand Prix,23,ALB,Williams,20.0,18.0,0.0,Lapped,65.0,66
2024,10,Spanish Grand Prix,22,TSU,RB,17.0,19.0,0.0,Lapped,65.0,66
2024,10,Spanish Grand Prix,2,SAR,Williams,19.0,20.0,0.0,Lapped,64.0,66
2024,11,Austrian Grand Prix,63,RUS,Mercedes,3.0,1.0,25.0,Finished,71.0,71
2024,11,Austrian Grand Prix,81,PIA,McLaren,7.0,2.0,18.0,Finished,71.0,71
2024,11,Austrian Grand Prix,55,SAI,Ferrari,4.0,3.0,15.0,Finished,71.0,71
2024,11,Austrian Grand Prix,44,HAM,Mercedes,5.0,4.0,12.0,Finished,71.0,71
2024,11,Austrian Grand Prix,1,VER,Red Bull Racing,1.0,5.0,10.0,Finished,71.0,71
2024,11,Austrian Grand Prix,27,HUL,Haas F1 Team,9.0,6.0,8.0,Finished,71.0,71
2024,11,Austrian Grand Prix,11,PER,Red Bull Racing,8.0,7.0,6.0,Finished,71.0,71
2024,11,Austrian Grand Prix,20,MAG,Haas F1 Team,12.0,8.0,4.0,Finished,71.0,71
2024,11,Austrian Grand Prix,3,RIC,RB,11.0,9.0,2.0,Finished,71.0,71
2024,11,Austrian Grand Prix,10,GAS,Alpine,13.0,10.0,1.0,Finished,71.0,71
2024,11,Austrian Grand Prix,16,LEC,Ferrari,6.0,11.0,0.0,Finished,71.0,71
2024,11,Austrian Grand Prix,31,OCO,Alpine,10.0,12.0,0.0,Finished,71.0,71
2024,11,Austrian Grand Prix,18,STR,Aston Martin,17.0,13.0,0.0,Lapped,70.0,71
2024,11,Austrian Grand Prix,22,TSU,RB,14.0,14.0,0.0,Lapped,70.0,71
2024,11,Austrian Grand Prix,23,ALB,Williams,16.0,15.0,0.0,Lapped,70.0,71
2024,11,Austrian Grand Prix,77,BOT,Kick Sauber,18.0,16.0,0.0,Lapped,70.0,71
2024,11,Austrian Grand Prix,24,ZHO,Kick Sauber,20.0,17.0,0.0,Lapped,70.0,71
2024,11,Austrian Grand Prix,14,ALO,Aston Martin,15.0,18.0,0.0,Lapped,70.0,71
2024,11,Austrian Grand Prix,2,SAR,Williams,19.0,19.0,0.0,Lapped,69.0,71
2024,11,Austrian Grand Prix,4,NOR,McLaren,2.0,20.0,0.0,Lapped,64.0,71
2024,12,British Grand Prix,44,HAM,Mercedes,2.0,1.0,25.0,Finished,52.0,52
2024,12,British Grand Prix,1,VER,Red Bull Racing,4.0,2.0,18.0,Finished,52.0,52
2024,12,British Grand Prix,4,NOR,McLaren,3.0,3.0,15.0,Finished,52.0,52
2024,12,British Grand Prix,81,PIA,McLaren,5.0,4.0,12.0,Finished,52.0,52
2024,12,British Grand Prix,55,SAI,Ferrari,7.0,5.0,11.0,Finished,52.0,52
2024,12,British Grand Prix,27,HUL,Haas F1 Team,6.0,6.0,8.0,Finished,52.0,52
2024,12,British Grand Prix,18,STR,Aston Martin,8.0,7.0,6.0,Finished,52.0,52
2024,12,British Grand Prix,14,ALO,Aston Martin,10.0,8.0,4.0,Finished,52.0,52
2024,12,British Grand Prix,23,ALB,Williams,9.0,9.0,2.0,Finished,52.0,52
2024,12,British Grand Prix,22,TSU,RB,13.0,10.0,1.0,Finished,52.0,52
2024,12,British Grand Prix,2,SAR,Williams,12.0,11.0,0.0,Finished,52.0,52
2024,12,British Grand Prix,20,MAG,Haas F1 Team,17.0,12.0,0.0,Finished,52.0,52
2024,12,British Grand Prix,3,RIC,RB,15.0,13.0,0.0,Lapped,51.0,52
2024,12,British Grand Prix,16,LEC,Ferrari,11.0,14.0,0.0,Lapped,51.0,52
2024,12,British Grand Prix,77,BOT,Kick Sauber,16.0,15.0,0.0,Lapped,51.0,52
2024,12,British Grand Prix,31,OCO,Alpine,18.0,16.0,0.0,Lapped,50.0,52
2024,12,British Grand Prix,11,PER,Red Bull Racing,20.0,17.0,0.0,Lapped,50.0,52
2024,12,British Grand Prix,24,ZHO,Kick Sauber,14.0,18.0,0.0,Lapped,50.0,52
2024,12,British Grand Prix,63,RUS,Mercedes,1.0,19.0,0.0,Retired,33.0,52
2024,12,British Grand Prix,10,GAS,Alpine,19.0,20.0,0.0,Did not start,1.0,52
2024,13,Hungarian Grand Prix,81,PIA,McLaren,2.0,1.0,25.0,Finished,70.0,70
2024,13,Hungarian Grand Prix,4,NOR,McLaren,1.0,2.0,18.0,Finished,70.0,70
2024,13,Hungarian Grand Prix,44,HAM,Mercedes,5.0,3.0,15.0,Finished,70.0,70
2024,13,Hungarian Grand Prix,16,LEC,Ferrari,6.0,4.0,12.0,Finished,70.0,70
2024,13,Hungarian Grand Prix,1,VER,Red Bull Racing,3.0,5.0,10.0,Finished,70.0,70
2024,13,Hungarian Grand Prix,55,SAI,Ferrari,4.0,6.0,8.0,Finished,70.0,70
2024,13,Hungarian Grand Prix,11,PER,Red Bull Racing,16.0,7.0,6.0,Finished,70.0,70
2024,13,Hungarian Grand Prix,63,RUS,Mercedes,17.0,8.0,5.0,Finished,70.0,70
2024,13,Hungarian Grand Prix,22,TSU,RB,10.0,9.0,2.0,Finished,70.0,70
2024,13,Hungarian Grand Prix,18,STR,Aston Martin,8.0,10.0,1.0,Finished,70.0,70
2024,13,Hungarian Grand Prix,14,ALO,Aston Martin,7.0,11.0,0.0,Finished,70.0,70
2024,13,Hungarian Grand Prix,3,RIC,RB,9.0,12.0,0.0,Lapped,69.0,70
2024,13,Hungarian Grand Prix,27,HUL,Haas F1 Team,11.0,13.0,0.0,Lapped,69.0,70
2024,13,Hungarian Grand Prix,23,ALB,Williams,13.0,14.0,0.0,Lapped,69.0,70
2024,13,Hungarian Grand Prix,20,MAG,Haas F1 Team,15.0,15.0,0.0,Lapped,69.0,70
2024,13,Hungarian Grand Prix,77,BOT,Kick Sauber,12.0,16.0,0.0,Lapped,69.0,70
2024,13,Hungarian Grand Prix,2,SAR,Williams,14.0,17.0,0.0,Lapped,69.0,70
2024,13,Hungarian Grand Prix,31,OCO,Alpine,19.0,18.0,0.0,Lapped,69.0,70
2024,13,Hungarian Grand Prix,24,ZHO,Kick Sauber,18.0,19.0,0.0,Lapped,69.0,70
2024,13,Hungarian Grand Prix,10,GAS,Alpine,20.0,20.0,0.0,Retired,33.0,70
2024,14,Belgian Grand Prix,44,HAM,Mercedes,3.0,1.0,25.0,Finished,44.0,44
2024,14,Belgian Grand Prix,81,PIA,McLaren,5.0,2.0,18.0,Finished,44.0,44
2024,14,Belgian Grand Prix,16,LEC,Ferrari,1.0,3.0,15.0,Finished,44.0,44
2024,14,Belgian Grand Prix,1,VER,Red Bull Racing,11.0,4.0,12.0,Finished,44.0,44
2024,14,Belgian Grand Prix,4,NOR,McLaren,4.0,5.0,10.0,Finished,44.0,44
2024,14,Belgian Grand Prix,55,SAI,Ferrari,7.0,6.0,8.0,Finished,44.0,44
2024,14,Belgian Grand Prix,11,PER,Red Bull Racing,2.0,7.0,7.0,Finished,44.0,44
2024,14,Belgian Grand Prix,14,ALO,Aston Martin,8.0,8.0,4.0,Finished,44.0,44
2024,14,Belgian Grand Prix,31,OCO,Alpine,9.0,9.0,2.0,Finished,44.0,44
2024,14,Belgian Grand Prix,3,RIC,RB,13.0,10.0,1.0,Finished,44.0,44
2024,14,Belgian Grand Prix,18,STR,Aston Martin,15.0,11.0,0.0,Finished,44.0,44
2024,14,Belgian Grand Prix,23,ALB,Williams,10.0,12.0,0.0,Finished,44.0,44
2024,14,Belgian Grand Prix,10,GAS,Alpine,12.0,13.0,0.0,Finished,44.0,44
2024,14,Belgian Grand Prix,20,MAG,Haas F1 Team,17.0,14.0,0.0,Finished,44.0,44
