Year,Round,EventName,LapNumber,TrackStatus
2018,3,Chinese Grand Prix,30.0,14.0
2018,3,Chinese Grand Prix,31.0,4.0
2018,4,Azerbaijan Grand Prix,1.0,24.0
2018,4,Azerbaijan Grand Prix,2.0,4.0
2018,4,Azerbaijan Grand Prix,3.0,4.0
2018,4,Azerbaijan Grand Prix,4.0,4.0
2018,4,Azerbaijan Grand Prix,5.0,41.0
2018,4,Azerbaijan Grand Prix,6.0,1.0
2018,4,Azerbaijan Grand Prix,7.0,1.0
2018,4,Azerbaijan Grand Prix,8.0,1.0
2018,4,Azerbaijan Grand Prix,9.0,1.0
2018,4,Azerbaijan Grand Prix,10.0,12.0
2018,4,Azerbaijan Grand Prix,11.0,12.0
2018,4,Azerbaijan Grand Prix,12.0,1.0
2018,4,Azerbaijan Grand Prix,13.0,1.0
2018,4,Azerbaijan Grand Prix,14.0,12.0
2018,4,Azerbaijan Grand Prix,15.0,21.0
2018,4,Azerbaijan Grand Prix,16.0,1.0
2018,4,Azerbaijan Grand Prix,17.0,1.0
2018,4,Azerbaijan Grand Prix,18.0,12.0
2018,4,Azerbaijan Grand Prix,19.0,1.0
2018,4,Azerbaijan Grand Prix,20.0,12.0
2018,4,Azerbaijan Grand Prix,21.0,1.0
2018,4,Azerbaijan Grand Prix,22.0,1.0
2018,4,Azerbaijan Grand Prix,23.0,1.0
2018,4,Azerbaijan Grand Prix,24.0,1.0
2018,4,Azerbaijan Grand Prix,25.0,1.0
2018,4,Azerbaijan Grand Prix,26.0,1.0
2018,4,Azerbaijan Grand Prix,27.0,1.0
2018,4,Azerbaijan Grand Prix,28.0,1.0
2018,4,Azerbaijan Grand Prix,29.0,1.0
2018,4,Azerbaijan Grand Prix,30.0,1.0
2018,4,Azerbaijan Grand Prix,31.0,1.0
2018,4,Azerbaijan Grand Prix,32.0,1.0
2018,4,Azerbaijan Grand Prix,33.0,1.0
2018,4,Azerbaijan Grand Prix,34.0,1.0
2018,4,Azerbaijan Grand Prix,35.0,1.0
2018,4,Azerbaijan Grand Prix,36.0,1.0
2018,4,Azerbaijan Grand Prix,37.0,1.0
2018,4,Azerbaijan Grand Prix,38.0,1.0
2018,4,Azerbaijan Grand Prix,39.0,124.0
2018,4,Azerbaijan Grand Prix,40.0,4.0
2018,4,Azerbaijan Grand Prix,41.0,4.0
2018,4,Azerbaijan Grand Prix,42.0,4.0
2018,4,Azerbaijan Grand Prix,43.0,4.0
2018,4,Azerbaijan Grand Prix,44.0,4.0
2018,4,Azerbaijan Grand Prix,45.0,4.0
2018,4,Azerbaijan Grand Prix,46.0,4.0
2018,4,Azerbaijan Grand Prix,47.0,41.0
2018,4,Azerbaijan Grand Prix,48.0,1.0
2018,4,Azerbaijan Grand Prix,49.0,12.0
2018,4,Azerbaijan Grand Prix,50.0,1.0
2018,4,Azerbaijan Grand Prix,51.0,1.0
2018,4,Azerbaijan Grand Prix,14.0,1.0
2018,4,Azerbaijan Grand Prix,15.0,12.0
2018,4,Azerbaijan Grand Prix,39.0,12.0
2018,4,Azerbaijan Grand Prix,40.0,24.0
2018,4,Azerbaijan Grand Prix,50.0,21.0
2018,4,Azerbaijan Grand Prix,38.0,12.0
2018,4,Azerbaijan Grand Prix,39.0,24.0
2018,4,Azerbaijan Grand Prix,39.0,1.0
2018,4,Azerbaijan Grand Prix,40.0,124.0
2018,4,Azerbaijan Grand Prix,21.0,21.0
2018,4,Azerbaijan Grand Prix,20.0,1.0
2018,4,Azerbaijan Grand Prix,21.0,12.0
2018,4,Azerbaijan Grand Prix,38.0,124.0
2018,4,Azerbaijan Grand Prix,39.0,4.0
2018,5,Spanish Grand Prix,1.0,24.0
2018,5,Spanish Grand Prix,2.0,4.0
2018,5,Spanish Grand Prix,3.0,4.0
2018,5,Spanish Grand Prix,4.0,4.0
2018,5,Spanish Grand Prix,5.0,4.0
2018,5,Spanish Grand Prix,6.0,41.0
2018,5,Spanish Grand Prix,7.0,1.0
2018,5,Spanish Grand Prix,8.0,1.0
2018,5,Spanish Grand Prix,9.0,1.0
2018,5,Spanish Grand Prix,10.0,1.0
2018,5,Spanish Grand Prix,11.0,1.0
2018,5,Spanish Grand Prix,12.0,1.0
2018,5,Spanish Grand Prix,13.0,1.0
2018,5,Spanish Grand Prix,14.0,1.0
2018,5,Spanish Grand Prix,15.0,1.0
2018,5,Spanish Grand Prix,16.0,1.0
2018,5,Spanish Grand Prix,17.0,1.0
2018,5,Spanish Grand Prix,18.0,1.0
2018,5,Spanish Grand Prix,19.0,1.0
2018,5,Spanish Grand Prix,20.0,1.0
2018,5,Spanish Grand Prix,21.0,1.0
2018,5,Spanish Grand Prix,22.0,1.0
2018,5,Spanish Grand Prix,23.0,1.0
2018,5,Spanish Grand Prix,24.0,1.0
2018,5,Spanish Grand Prix,25.0,1.0
2018,5,Spanish Grand Prix,26.0,1.0
2018,5,Spanish Grand Prix,27.0,1.0
2018,5,Spanish Grand Prix,28.0,1.0
2018,5,Spanish Grand Prix,29.0,1.0
2018,5,Spanish Grand Prix,30.0,1.0
2018,5,Spanish Grand Prix,31.0,1.0
2018,5,Spanish Grand Prix,32.0,1.0
2018,5,Spanish Grand Prix,33.0,1.0
2018,5,Spanish Grand Prix,34.0,1.0
2018,5,Spanish Grand Prix,35.0,1.0
2018,5,Spanish Grand Prix,36.0,1.0
2018,5,Spanish Grand Prix,37.0,1.0
2018,5,Spanish Grand Prix,38.0,1.0
2018,5,Spanish Grand Prix,39.0,12.0
2018,5,Spanish Grand Prix,40.0,26.0
2018,5,Spanish Grand Prix,41.0,6712.0
2018,5,Spanish Grand Prix,42.0,1.0
2018,5,Spanish Grand Prix,43.0,1.0
2018,5,Spanish Grand Prix,44.0,1.0
2018,5,Spanish Grand Prix,45.0,1.0
2018,5,Spanish Grand Prix,46.0,1.0
2018,5,Spanish Grand Prix,47.0,1.0
2018,5,Spanish Grand Prix,48.0,1.0
2018,5,Spanish Grand Prix,49.0,1.0
2018,5,Spanish Grand Prix,50.0,1.0
2018,5,Spanish Grand Prix,51.0,1.0
2018,5,Spanish Grand Prix,52.0,1.0
2018,5,Spanish Grand Prix,53.0,1.0
2018,5,Spanish Grand Prix,54.0,1.0
2018,5,Spanish Grand Prix,55.0,1.0
2018,5,Spanish Grand Prix,56.0,1.0
2018,5,Spanish Grand Prix,57.0,1.0
2018,5,Spanish Grand Prix,58.0,1.0
2018,5,Spanish Grand Prix,59.0,1.0
2018,5,Spanish Grand Prix,60.0,1.0
2018,5,Spanish Grand Prix,61.0,1.0
2018,5,Spanish Grand Prix,62.0,1.0
2018,5,Spanish Grand Prix,63.0,1.0
2018,5,Spanish Grand Prix,64.0,1.0
2018,5,Spanish Grand Prix,41.0,671.0
2018,5,Spanish Grand Prix,42.0,12.0
2018,5,Spanish Grand Prix,65.0,1.0
2018,5,Spanish Grand Prix,39.0,126.0
2018,5,Spanish Grand Prix,40.0,6.0
2018,5,Spanish Grand Prix,39.0,1.0
2018,5,Spanish Grand Prix,40.0,126.0
2018,5,Spanish Grand Prix,41.0,6.0
2018,5,Spanish Grand Prix,42.0,6712.0
2018,5,Spanish Grand Prix,66.0,1.0
2018,5,Spanish Grand Prix,40.0,12.0
2018,5,Spanish Grand Prix,41.0,26.0
2018,5,Spanish Grand Prix,42.0,67.0
2018,5,Spanish Grand Prix,43.0,712.0
2018,5,Spanish Grand Prix,41.0,67.0
2018,5,Spanish Grand Prix,42.0,712.0
2018,5,Spanish Grand Prix,43.0,21.0
2018,6,Monaco Grand Prix,1.0,2.0
2018,6,Monaco Grand Prix,2.0,21.0
2018,6,Monaco Grand Prix,3.0,1.0
2018,6,Monaco Grand Prix,4.0,1.0
2018,6,Monaco Grand Prix,5.0,1.0
2018,6,Monaco Grand Prix,6.0,1.0
2018,6,Monaco Grand Prix,7.0,1.0
2018,6,Monaco Grand Prix,8.0,1.0
2018,6,Monaco Grand Prix,9.0,1.0
2018,6,Monaco Grand Prix,10.0,1.0
2018,6,Monaco Grand Prix,11.0,1.0
2018,6,Monaco Grand Prix,12.0,1.0
2018,6,Monaco Grand Prix,13.0,12.0
2018,6,Monaco Grand Prix,14.0,1.0
2018,6,Monaco Grand Prix,15.0,1.0
2018,6,Monaco Grand Prix,16.0,1.0
2018,6,Monaco Grand Prix,17.0,1.0
2018,6,Monaco Grand Prix,18.0,1.0
2018,6,Monaco Grand Prix,19.0,1.0
2018,6,Monaco Grand Prix,20.0,1.0
2018,6,Monaco Grand Prix,21.0,1.0
2018,6,Monaco Grand Prix,22.0,1.0
2018,6,Monaco Grand Prix,23.0,1.0
2018,6,Monaco Grand Prix,24.0,1.0
2018,6,Monaco Grand Prix,25.0,1.0
2018,6,Monaco Grand Prix,26.0,1.0
2018,6,Monaco Grand Prix,27.0,1.0
2018,6,Monaco Grand Prix,28.0,1.0
2018,6,Monaco Grand Prix,29.0,1.0
2018,6,Monaco Grand Prix,30.0,1.0
2018,6,Monaco Grand Prix,31.0,1.0
2018,6,Monaco Grand Prix,32.0,1.0
2018,6,Monaco Grand Prix,33.0,1.0
2018,6,Monaco Grand Prix,34.0,1.0
2018,6,Monaco Grand Prix,35.0,1.0
2018,6,Monaco Grand Prix,36.0,1.0
2018,6,Monaco Grand Prix,37.0,1.0
2018,6,Monaco Grand Prix,38.0,1.0
2018,6,Monaco Grand Prix,39.0,1.0
2018,6,Monaco Grand Prix,40.0,1.0
2018,6,Monaco Grand Prix,41.0,1.0
2018,6,Monaco Grand Prix,42.0,1.0
2018,6,Monaco Grand Prix,43.0,1.0
2018,6,Monaco Grand Prix,44.0,1.0
2018,6,Monaco Grand Prix,45.0,1.0
2018,6,Monaco Grand Prix,46.0,1.0
2018,6,Monaco Grand Prix,47.0,1.0
2018,6,Monaco Grand Prix,48.0,1.0
2018,6,Monaco Grand Prix,49.0,1.0
2018,6,Monaco Grand Prix,50.0,1.0
2018,6,Monaco Grand Prix,51.0,1.0
2018,6,Monaco Grand Prix,52.0,1.0
2018,6,Monaco Grand Prix,53.0,12.0
2018,6,Monaco Grand Prix,54.0,21.0
2018,6,Monaco Grand Prix,55.0,1.0
2018,6,Monaco Grand Prix,56.0,1.0
2018,6,Monaco Grand Prix,57.0,1.0
2018,6,Monaco Grand Prix,58.0,1.0
2018,6,Monaco Grand Prix,59.0,1.0
2018,6,Monaco Grand Prix,60.0,1.0
2018,6,Monaco Grand Prix,61.0,1.0
2018,6,Monaco Grand Prix,62.0,1.0
2018,6,Monaco Grand Prix,63.0,1.0
2018,6,Monaco Grand Prix,64.0,1.0
2018,6,Monaco Grand Prix,65.0,1.0
2018,6,Monaco Grand Prix,66.0,1.0
2018,6,Monaco Grand Prix,67.0,1.0
2018,6,Monaco Grand Prix,68.0,1.0
2018,6,Monaco Grand Prix,69.0,1.0
2018,6,Monaco Grand Prix,70.0,1.0
2018,6,Monaco Grand Prix,71.0,1.0
2018,6,Monaco Grand Prix,72.0,126.0
2018,6,Monaco Grand Prix,73.0,67.0
2018,6,Monaco Grand Prix,74.0,71.0
2018,6,Monaco Grand Prix,75.0,1.0
2018,6,Monaco Grand Prix,76.0,1.0
2018,6,Monaco Grand Prix,77.0,1.0
2018,6,Monaco Grand Prix,78.0,1.0
2018,6,Monaco Grand Prix,52.0,12.0
2018,6,Monaco Grand Prix,53.0,21.0
2018,6,Monaco Grand Prix,54.0,1.0
2018,6,Monaco Grand Prix,71.0,12.0
2018,6,Monaco Grand Prix,72.0,26.0
2018,6,Monaco Grand Prix,73.0,671.0
2018,6,Monaco Grand Prix,74.0,1.0
2018,6,Monaco Grand Prix,71.0,126.0
2018,6,Monaco Grand Prix,12.0,12.0
2018,6,Monaco Grand Prix,13.0,1.0
2018,6,Monaco Grand Prix,51.0,12.0
2018,6,Monaco Grand Prix,52.0,21.0
2018,6,Monaco Grand Prix,53.0,1.0
2018,6,Monaco Grand Prix,70.0,126.0
2018,6,Monaco Grand Prix,71.0,671.0
2018,6,Monaco Grand Prix,72.0,1.0
2018,6,Monaco Grand Prix,73.0,1.0
2018,6,Monaco Grand Prix,1.0,21.0
2018,6,Monaco Grand Prix,2.0,1.0
2018,6,Monaco Grand Prix,14.0,12.0
2018,6,Monaco Grand Prix,72.0,12.0
2018,6,Monaco Grand Prix,73.0,26.0
2018,6,Monaco Grand Prix,74.0,671.0
