Year,Round,EventName,LapNumber,Overtaker,OvertakerNumber,OvertakerTeam,PositionBefore,PositionAfter,Overtaken,OvertakenNumber,OvertakenTeam,SessionTime,SameLapWindowStart,SameLapWindowEnd,PitInfluenceFlag,DNFInfluenceFlag,IsTeammate,Is_DRS_Active,RelativeDistance,Throttle_Drop_Index,Brake_Pressure_Delta,TeamOrderConfidence,Vmin_Deviation,OffTrack_Flag,Lockup_Flag,LocalYellowFlag,OffTrackConfidence
2020,1,Austrian Grand Prix,26,LEC,16,Ferrari,7,5,VET,5,Ferrari,0 days 01:06:12.191000,0 days 01:04:21.628000,0 days 01:06:12.191000,False,False,True,False,0.5278123906068306,3.0,319.99999999999994,0.58,,False,True,True,0.3
2020,1,Austrian Grand Prix,26,NOR,4,McLaren,10,7,SAI,55,McLaren,0 days 01:06:12.191000,0 days 01:04:21.628000,0 days 01:06:12.191000,False,False,True,False,0.5473815460817888,19.0,,0.6,,False,False,True,0.1
2020,1,Austrian Grand Prix,55,VET,5,Ferrari,13,6,LEC,16,Ferrari,0 days 01:44:54.950000,0 days 01:43:12.325000,0 days 01:44:54.950000,False,False,True,False,0.32550107767192016,5.416600746666671,261.0,0.725,,False,True,False,0.2
2020,1,Austrian Grand Prix,59,SAI,55,McLaren,6,4,NOR,4,McLaren,0 days 01:49:55.863000,0 days 01:48:46.738000,0 days 01:49:55.863000,False,False,True,False,0.5288294538060322,5.833333333333334,79.99999999999996,0.563,,False,False,False,
2020,3,Hungarian Grand Prix,19,VET,5,Ferrari,9,8,LEC,16,Ferrari,0 days 01:00:08.808000,0 days 00:58:46.411000,0 days 01:00:08.808000,False,False,True,True,0.5428219719772424,4.0,150.0,0.64,,False,True,False,0.2
