Year,Round,EventName,LapNumber,Overtaker,OvertakerNumber,OvertakerTeam,PositionBefore,PositionAfter,Overtaken,OvertakenNumber,OvertakenTeam,SessionTime,SameLapWindowStart,SameLapWindowEnd,PitInfluenceFlag,DNFInfluenceFlag,IsTeammate,Is_DRS_Active,RelativeDistance,Throttle_Drop_Index,Brake_Pressure_Delta,TeamOrderConfidence,Vmin_Deviation,OffTrack_Flag,Lockup_Flag,LocalYellowFlag,OffTrackConfidence
2022,1,Bahrain Grand Prix,9,STR,18,Aston Martin,17,16,HUL,27,Aston Martin,0 days 01:17:22.489000,0 days 01:15:43.682000,0 days 01:17:22.489000,False,False,True,False,0.48806446200311326,0.0,349.0,0.4,,False,True,False,0.2
2022,1,Bahrain Grand Prix,10,PER,11,Red Bull Racing,5,4,HAM,44,Mercedes,0 days 01:19:01.612000,0 days 01:17:22.489000,0 days 01:19:01.612000,False,False,False,False,0.48753661749106353,0.0,250.0,0.4,,False,True,False,0.2
2022,1,Bahrain Grand Prix,10,STR,18,Aston Martin,16,15,MSC,47,Haas F1 Team,0 days 01:19:01.612000,0 days 01:17:22.489000,0 days 01:19:01.612000,False,False,False,False,0.4848736259376932,0.0,50.0,0.133,,False,True,False,0.2
2022,1,Bahrain Grand Prix,10,ZHO,24,Alfa Romeo,14,13,ALB,23,Williams,0 days 01:19:01.612000,0 days 01:17:22.489000,0 days 01:19:01.612000,False,False,False,False,0.4861250601593813,0.0,99.99999999999997,0.267,,False,True,False,0.2
2022,1,Bahrain Grand Prix,12,RIC,3,McLaren,20,18,LAT,6,Williams,0 days 01:22:20.174000,0 days 01:20:40.918000,0 days 01:22:20.174000,False,False,False,False,0.4901209939415554,0.0,20.0,0.053,,False,True,False,0.2
2022,1,Bahrain Grand Prix,14,ALO,14,Alpine,17,14,HUL,27,Aston Martin,0 days 01:25:39.082000,0 days 01:23:59.453000,0 days 01:25:39.082000,False,False,False,False,0.4867247419240945,0.2916666666666643,200.0,0.417,,False,False,True,0.1
2022,1,Bahrain Grand Prix,14,ALO,14,Alpine,17,14,NOR,4,McLaren,0 days 01:25:39.082000,0 days 01:23:59.453000,0 days 01:25:39.082000,False,False,False,False,0.4867247419240945,2.0,29.000000000000025,0.197,,False,False,True,0.1
2022,1,Bahrain Grand Prix,16,ALO,14,Alpine,11,9,STR,18,Aston Martin,0 days 01:29:18.783000,0 days 01:27:21.123000,0 days 01:29:18.783000,False,False,False,False,0.4856586718244235,0.5,150.0,0.43,,False,False,False,
2022,1,Bahrain Grand Prix,17,BOT,77,Alfa Romeo,16,13,HUL,27,Aston Martin,0 days 01:30:56.303000,0 days 01:29:18.783000,0 days 01:30:56.303000,False,False,False,False,0.48710129260529256,0.0,150.00000000000003,0.4,,False,False,False,
2022,1,Bahrain Grand Prix,17,BOT,77,Alfa Romeo,16,13,NOR,4,McLaren,0 days 01:30:56.303000,0 days 01:29:18.783000,0 days 01:30:56.303000,False,False,False,False,0.48710129260529256,1.0,300.0,0.46,,False,True,False,0.2
2022,1,Bahrain Grand Prix,18,MSC,47,Haas F1 Team,17,16,HUL,27,Aston Martin,0 days 01:32:33.937000,0 days 01:30:56.303000,0 days 01:32:33.937000,False,False,False,False,0.4881584708893511,0.0,237.0,0.4,,False,False,False,
2022,1,Bahrain Grand Prix,18,ZHO,24,Alfa Romeo,16,15,HUL,27,Aston Martin,0 days 01:32:33.937000,0 days 01:30:56.303000,0 days 01:32:33.937000,False,False,False,False,0.4896462589881705,1.0,300.0,0.46,,False,False,False,
2022,1,Bahrain Grand Prix,19,MSC,47,Haas F1 Team,16,14,NOR,4,McLaren,0 days 01:34:11.345000,0 days 01:32:33.937000,0 days 01:34:11.345000,False,False,False,False,0.48913052300544946,0.0,339.99999999999994,0.4,,False,True,False,0.2
2022,1,Bahrain Grand Prix,19,ZHO,24,Alfa Romeo,15,13,NOR,4,McLaren,0 days 01:34:11.345000,0 days 01:32:33.937000,0 days 01:34:11.345000,False,False,False,False,0.4891804084991555,1.8333333333333357,87.0,0.342,,False,True,False,0.2
2022,1,Bahrain Grand Prix,21,STR,18,Aston Martin,18,17,LAT,6,Williams,0 days 01:37:26.714000,0 days 01:35:48.907000,0 days 01:37:26.714000,False,False,False,False,0.48844874596703935,0.0,47.0,0.125,,False,True,False,0.2
2022,1,Bahrain Grand Prix,22,ALB,23,Williams,16,15,NOR,4,McLaren,0 days 01:39:04.466000,0 days 01:37:26.714000,0 days 01:39:04.466000,False,False,False,False,0.4845104246842884,1.0,49.999999999999986,0.193,,False,False,False,
2022,1,Bahrain Grand Prix,27,STR,18,Aston Martin,16,15,ALB,23,Williams,0 days 01:47:15.370000,0 days 01:45:36.585000,0 days 01:47:15.370000,False,False,False,False,0.48587352651835153,0.0,214.0,0.4,,False,True,False,0.2
2022,1,Bahrain Grand Prix,28,RIC,3,McLaren,18,17,LAT,6,Williams,0 days 01:48:54.421000,0 days 01:47:15.370000,0 days 01:48:54.421000,False,False,False,False,0.4864351571473718,0.0,16.0,0.043,,False,True,False,0.2
2022,1,Bahrain Grand Prix,30,ALO,14,Alpine,14,12,MSC,47,Haas F1 Team,0 days 01:52:12.662000,0 days 01:50:33.308000,0 days 01:52:12.662000,False,False,False,False,0.48823261811895524,0.0,100.00000000000003,0.267,,False,True,False,0.2
2022,1,Bahrain Grand Prix,31,HAM,44,Mercedes,8,7,GAS,10,AlphaTauri,0 days 01:53:54.207000,0 days 01:52:12.662000,0 days 01:53:54.207000,False,False,False,False,0.4878475977459887,3.3333333333333335,249.99999999999997,0.6,,False,True,False,0.2
2022,1,Bahrain Grand Prix,33,HAM,44,Mercedes,7,6,MAG,20,Haas F1 Team,0 days 01:57:23.572000,0 days 01:55:41.657000,0 days 01:57:23.572000,False,False,False,False,0.4885778759689547,6.75,0.0,0.405,,False,True,False,0.2
2022,1,Bahrain Grand Prix,33,TSU,22,AlphaTauri,14,13,MSC,47,Haas F1 Team,0 days 01:57:23.572000,0 days 01:55:41.657000,0 days 01:57:23.572000,False,False,False,True,0.48619135803303004,0.0,80.99999999999996,0.216,,False,True,False,0.2
2022,1,Bahrain Grand Prix,34,NOR,4,McLaren,19,17,HUL,27,Aston Martin,0 days 01:59:03.605000,0 days 01:57:23.572000,0 days 01:59:03.605000,False,False,False,False,0.4935968701507128,15.87499296,150.00000000000003,1.0,,False,True,False,0.2
2022,1,Bahrain Grand Prix,38,OCO,31,Alpine,11,9,ALO,14,Alpine,0 days 02:05:29.953000,0 days 02:03:53.330000,0 days 02:05:29.953000,False,False,True,False,0.48888530031400196,0.0,77.0,0.205,,False,False,False,
2022,1,Bahrain Grand Prix,40,TSU,22,AlphaTauri,11,10,ALO,14,Alpine,0 days 02:08:43.699000,0 days 02:07:06.892000,0 days 02:08:43.699000,False,False,False,False,0.48776734074376343,0.0,359.0,0.4,,False,True,False,0.2
2022,1,Bahrain Grand Prix,51,ALO,14,Alpine,12,11,MSC,47,Haas F1 Team,0 days 02:30:35.608000,0 days 02:29:01.038000,0 days 02:30:35.608000,False,False,False,False,0.48274671629736043,0.0,50.000000000000014,0.133,,False,False,False,
2022,1,Bahrain Grand Prix,51,TSU,22,AlphaTauri,11,10,MSC,47,Haas F1 Team,0 days 02:30:35.608000,0 days 02:29:01.038000,0 days 02:30:35.608000,False,False,False,False,0.4846010263706674,0.0,361.0,0.4,,False,False,False,
2022,1,Bahrain Grand Prix,52,ZHO,24,Alfa Romeo,13,12,MSC,47,Haas F1 Team,0 days 02:32:10.635000,0 days 02:30:35.608000,0 days 02:32:10.635000,False,False,False,False,0.484449867515345,0.0,0.0,,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,2,NOR,4,McLaren,11,10,GAS,10,AlphaTauri,0 days 01:05:38.507000,0 days 01:04:03.785000,0 days 01:05:38.507000,False,False,False,False,0.45650212985769045,1.0,250.0,0.46,,False,False,False,
2022,2,Saudi Arabian Grand Prix,2,ZHO,24,Alfa Romeo,18,17,LAT,6,Williams,0 days 01:05:38.507000,0 days 01:04:03.785000,0 days 01:05:38.507000,False,False,False,False,0.4594016107622,0.0,0.0,,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,3,RUS,63,Mercedes,6,5,OCO,31,Alpine,0 days 01:07:13.103000,0 days 01:05:38.507000,0 days 01:07:13.103000,False,False,False,False,0.4588623965287799,0.0,168.0,0.4,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,3,ZHO,24,Alfa Romeo,17,16,HUL,27,Aston Martin,0 days 01:07:13.103000,0 days 01:05:38.507000,0 days 01:07:13.103000,False,False,False,True,0.45342903233564,1.0,350.0,0.46,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,4,GAS,10,AlphaTauri,11,10,NOR,4,McLaren,0 days 01:08:47.543000,0 days 01:07:13.103000,0 days 01:08:47.543000,False,False,False,True,0.45514691558695186,1.0,0.0,0.06,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,5,ZHO,24,Alfa Romeo,16,15,ALB,23,Williams,0 days 01:10:22.039000,0 days 01:08:47.543000,0 days 01:10:22.039000,False,False,False,False,0.4559279507007493,0.0,450.0,0.4,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,7,ALO,14,Alpine,7,6,OCO,31,Alpine,0 days 01:13:31.341000,0 days 01:11:56.520000,0 days 01:13:31.341000,False,False,True,False,0.4582075885767669,1.0,110.00000000000004,0.353,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,7,HUL,27,Aston Martin,17,16,ALB,23,Williams,0 days 01:13:31.341000,0 days 01:11:56.520000,0 days 01:13:31.341000,False,False,False,False,0.45634077882035606,1.0,294.00000000000006,0.46,,False,False,False,
2022,2,Saudi Arabian Grand Prix,9,HAM,44,Mercedes,13,12,STR,18,Aston Martin,0 days 01:16:40.785000,0 days 01:15:05.960000,0 days 01:16:40.785000,False,False,False,False,0.46081974767693423,0.0,140.0,0.373,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,11,HAM,44,Mercedes,12,11,NOR,4,McLaren,0 days 01:19:50.166000,0 days 01:18:15.621000,0 days 01:19:50.166000,False,False,False,False,0.45449773719970665,1.0,0.0,0.06,,False,False,False,
2022,2,Saudi Arabian Grand Prix,11,ZHO,24,Alfa Romeo,14,13,STR,18,Aston Martin,0 days 01:19:50.166000,0 days 01:18:15.621000,0 days 01:19:50.166000,False,False,False,False,0.46032698140947853,0.0,0.0,,,False,False,False,
2022,2,Saudi Arabian Grand Prix,12,HUL,27,Aston Martin,15,14,STR,18,Aston Martin,0 days 01:21:24.837000,0 days 01:19:50.166000,0 days 01:21:24.837000,False,False,True,True,0.4574569140584506,1.0,241.0,0.46,,False,False,False,
2022,2,Saudi Arabian Grand Prix,14,BOT,77,Alfa Romeo,8,7,OCO,31,Alpine,0 days 01:24:35.367000,0 days 01:23:00.051000,0 days 01:24:35.367000,False,False,False,False,0.46479402040334405,0.0,20.000000000000018,0.053,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,14,HAM,44,Mercedes,11,10,GAS,10,AlphaTauri,0 days 01:24:35.367000,0 days 01:23:00.051000,0 days 01:24:35.367000,False,False,False,False,0.4643068545739904,0.0,0.0,,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,21,SAI,55,Ferrari,4,3,PER,11,Red Bull Racing,0 days 01:40:29.684000,0 days 01:38:55.048000,0 days 01:40:29.684000,False,False,False,False,0.4581858806826802,0.0,62.00000000000006,0.165,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,23,HAM,44,Mercedes,7,6,MAG,20,Haas F1 Team,0 days 01:43:37.218000,0 days 01:42:03.759000,0 days 01:43:37.218000,False,False,False,False,0.4643812536360261,0.0,300.0,0.4,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,24,BOT,77,Alfa Romeo,10,9,HUL,27,Aston Martin,0 days 01:45:10.739000,0 days 01:43:37.218000,0 days 01:45:10.739000,False,False,False,False,0.46287464618675633,1.0,100.0,0.327,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,24,MAG,20,Haas F1 Team,7,6,HAM,44,Mercedes,0 days 01:45:10.739000,0 days 01:43:37.218000,0 days 01:45:10.739000,False,False,False,False,0.4624322357262224,0.0,199.99999999999997,0.4,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,25,HAM,44,Mercedes,7,6,MAG,20,Haas F1 Team,0 days 01:46:44.063000,0 days 01:45:10.739000,0 days 01:46:44.063000,False,False,False,False,0.4636676400079144,0.0,400.0,0.4,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,25,OCO,31,Alpine,11,10,HUL,27,Aston Martin,0 days 01:46:44.063000,0 days 01:45:10.739000,0 days 01:46:44.063000,False,False,False,False,0.4613291976271793,1.0,100.0,0.327,,False,False,False,
2022,2,Saudi Arabian Grand Prix,25,RIC,3,McLaren,12,11,HUL,27,Aston Martin,0 days 01:46:44.063000,0 days 01:45:10.739000,0 days 01:46:44.063000,False,False,False,False,0.45259465282168987,0.0,199.0,0.4,,False,False,False,
2022,2,Saudi Arabian Grand Prix,28,NOR,4,McLaren,13,12,HUL,27,Aston Martin,0 days 01:51:23.140000,0 days 01:49:50.429000,0 days 01:51:23.140000,False,False,False,False,0.46258253412711786,0.0,300.00000000000006,0.4,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,29,GAS,10,AlphaTauri,14,13,HUL,27,Aston Martin,0 days 01:52:56.082000,0 days 01:51:23.140000,0 days 01:52:56.082000,False,False,False,False,0.4614884575622079,1.0,359.0,0.46,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,35,ALO,14,Alpine,8,7,MAG,20,Haas F1 Team,0 days 02:02:12.635000,0 days 02:00:40.154000,0 days 02:02:12.635000,False,False,False,False,0.4620231566920977,0.0,60.00000000000006,0.16,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,41,MAG,20,Haas F1 Team,12,10,ALB,23,Williams,0 days 02:12:54.586000,0 days 02:11:18.469000,0 days 02:12:54.586000,False,False,False,True,0.4679836464036575,0.0,200.0,0.4,,False,False,False,
2022,2,Saudi Arabian Grand Prix,42,VER,1,Red Bull Racing,2,1,LEC,16,Ferrari,0 days 02:14:27.821000,0 days 02:12:54.586000,0 days 02:14:27.821000,False,False,False,False,0.4599360112246742,0.0,240.0,0.4,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,43,HAM,44,Mercedes,12,11,ALB,23,Williams,0 days 02:16:01.685000,0 days 02:14:27.821000,0 days 02:16:01.685000,False,False,False,False,0.4645529703493454,0.0,256.0,0.4,,False,False,False,
2022,2,Saudi Arabian Grand Prix,43,LEC,16,Ferrari,2,1,VER,1,Red Bull Racing,0 days 02:16:01.685000,0 days 02:14:27.821000,0 days 02:16:01.685000,False,False,False,False,0.4763129879569412,0.0,77.0,0.205,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,43,MAG,20,Haas F1 Team,10,9,STR,18,Aston Martin,0 days 02:16:01.685000,0 days 02:14:27.821000,0 days 02:16:01.685000,False,False,False,False,0.46609198530240786,0.0,50.00000000000001,0.133,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,45,HAM,44,Mercedes,11,10,STR,18,Aston Martin,0 days 02:19:06.114000,0 days 02:17:33.855000,0 days 02:19:06.114000,False,False,False,False,0.4665663696696189,0.0,204.0,0.4,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,46,VER,1,Red Bull Racing,2,1,LEC,16,Ferrari,0 days 02:20:39.567000,0 days 02:19:06.114000,0 days 02:20:39.567000,False,False,False,False,0.46361992180221206,0.0,345.0,0.4,,False,True,False,0.2
2022,2,Saudi Arabian Grand Prix,48,HUL,27,Aston Martin,14,12,STR,18,Aston Martin,0 days 02:23:43.207000,0 days 02:22:11.346000,0 days 02:23:43.207000,False,False,True,False,0.45878731638554804,1.0,241.0,0.46,,False,False,True,0.1
2022,2,Saudi Arabian Grand Prix,48,NOR,4,McLaren,7,6,OCO,31,Alpine,0 days 02:23:43.207000,0 days 02:22:11.346000,0 days 02:23:43.207000,False,False,False,False,0.4636549707737967,1.0,196.0,0.46,-5.21,False,True,True,0.3
2022,2,Saudi Arabian Grand Prix,48,ZHO,24,Alfa Romeo,13,11,STR,18,Aston Martin,0 days 02:23:43.207000,0 days 02:22:11.346000,0 days 02:23:43.207000,False,False,False,False,0.4533564653852169,43.0,,0.6,,False,False,True,0.1
2022,2,Saudi Arabian Grand Prix,50,OCO,31,Alpine,7,6,NOR,4,McLaren,0 days 02:26:47.058000,0 days 02:25:15.286000,0 days 02:26:47.058000,False,False,False,False,0.4635741636585907,1.0,0.0,0.06,-4.08,False,True,True,0.3
2022,3,Australian Grand Prix,10,ALB,23,Williams,18,17,VET,5,Aston Martin,0 days 01:19:20.694000,0 days 01:17:57.334000,0 days 01:19:20.694000,False,False,False,False,0.5095540230302616,0.0,421.00000000000006,0.4,,False,True,False,0.2
2022,3,Australian Grand Prix,10,LAT,6,Williams,17,16,VET,5,Aston Martin,0 days 01:19:20.694000,0 days 01:17:57.334000,0 days 01:19:20.694000,False,False,False,False,0.5115332600930278,0.0,,,,False,True,False,0.2
2022,3,Australian Grand Prix,10,PER,11,Red Bull Racing,4,3,HAM,44,Mercedes,0 days 01:19:20.694000,0 days 01:17:57.334000,0 days 01:19:20.694000,False,False,False,True,0.5012227024334481,0.0,293.0,0.4,,False,True,False,0.2
2022,3,Australian Grand Prix,10,STR,18,Aston Martin,19,18,VET,5,Aston Martin,0 days 01:19:20.694000,0 days 01:17:57.334000,0 days 01:19:20.694000,False,False,True,False,0.5063449137247401,0.0,261.0,0.4,,False,True,False,0.2
2022,3,Australian Grand Prix,11,MAG,20,Haas F1 Team,15,14,ZHO,24,Alfa Romeo,0 days 01:20:44.050000,0 days 01:19:20.694000,0 days 01:20:44.050000,False,False,False,False,0.516646807473065,1.0,300.0,0.46,,False,True,False,0.2
2022,3,Australian Grand Prix,12,MAG,20,Haas F1 Team,14,13,MSC,47,Haas F1 Team,0 days 01:22:07.375000,0 days 01:20:44.050000,0 days 01:22:07.375000,False,False,True,False,0.5075024614235037,0.3333333333333286,200.0,0.42,,False,True,False,0.2
2022,3,Australian Grand Prix,12,ZHO,24,Alfa Romeo,15,14,MSC,47,Haas F1 Team,0 days 01:22:07.375000,0 days 01:20:44.050000,0 days 01:22:07.375000,False,False,False,False,0.517164066248629,0.0,310.0,0.4,,False,True,False,0.2
2022,3,Australian Grand Prix,16,BOT,77,Alfa Romeo,12,11,TSU,22,AlphaTauri,0 days 01:27:42.155000,0 days 01:26:18.440000,0 days 01:27:42.155000,False,False,False,True,0.510714879343422,0.0,,,,False,False,False,
2022,3,Australian Grand Prix,16,ZHO,24,Alfa Romeo,14,13,MAG,20,Haas F1 Team,0 days 01:27:42.155000,0 days 01:26:18.440000,0 days 01:27:42.155000,False,False,False,False,0.5098872018835269,1.0,13.00000000000001,0.095,,False,True,False,0.2
2022,3,Australian Grand Prix,19,ALO,14,Alpine,9,8,GAS,10,AlphaTauri,0 days 01:31:54.143000,0 days 01:30:30.082000,0 days 01:31:54.143000,False,False,False,False,0.5068638401301233,0.0,280.0,0.4,,False,True,False,0.2
2022,3,Australian Grand Prix,19,MAG,20,Haas F1 Team,12,11,ZHO,24,Alfa Romeo,0 days 01:31:54.143000,0 days 01:30:30.082000,0 days 01:31:54.143000,False,False,False,True,0.5089179823390437,1.0,20.0,0.113,,False,True,False,0.2
2022,3,Australian Grand Prix,22,STR,18,Aston Martin,12,10,ALB,23,Williams,0 days 01:36:20.611000,0 days 01:34:42.271000,0 days 01:36:20.611000,False,False,False,False,0.4993128868286221,0.0,108.99999999999999,0.291,,False,True,False,0.2
2022,3,Australian Grand Prix,28,STR,18,Aston Martin,13,12,BOT,77,Alfa Romeo,0 days 01:48:29.953000,0 days 01:47:06.421000,0 days 01:48:29.953000,False,False,False,False,0.5098679712837597,0.0,320.0,0.4,,False,True,False,0.2
2022,3,Australian Grand Prix,30,PER,11,Red Bull Racing,5,4,ALO,14,Alpine,0 days 01:51:15.452000,0 days 01:49:52.810000,0 days 01:51:15.452000,False,False,False,False,0.5025342527906046,0.0,48.00000000000004,0.128,,False,True,False,0.2
2022,3,Australian Grand Prix,31,HAM,44,Mercedes,6,5,ALO,14,Alpine,0 days 01:52:37.902000,0 days 01:51:15.452000,0 days 01:52:37.902000,False,False,False,False,0.5065611651481422,0.0,311.00000000000006,0.4,,False,True,False,0.2
2022,3,Australian Grand Prix,31,MSC,47,Haas F1 Team,16,15,TSU,22,AlphaTauri,0 days 01:52:37.902000,0 days 01:51:15.452000,0 days 01:52:37.902000,False,False,False,True,0.5076290213460247,0.0,232.0,0.4,,False,True,False,0.2
2022,3,Australian Grand Prix,34,NOR,4,McLaren,8,7,MAG,20,Haas F1 Team,0 days 01:56:44.764000,0 days 01:55:22.319000,0 days 01:56:44.764000,False,False,False,True,0.5126105994053816,0.0,199.99999999999994,0.4,,False,True,False,0.2
2022,3,Australian Grand Prix,34,ZHO,24,Alfa Romeo,17,16,TSU,22,AlphaTauri,0 days 01:56:44.764000,0 days 01:55:22.319000,0 days 01:56:44.764000,False,False,False,False,0.5107262822296059,0.0,,,,False,False,False,
2022,3,Australian Grand Prix,35,RIC,3,McLaren,9,8,MAG,20,Haas F1 Team,0 days 01:58:06.888000,0 days 01:56:44.764000,0 days 01:58:06.888000,False,False,False,False,0.5076054294799989,1.0,159.00000000000003,0.46,,False,True,False,0.2
2022,3,Australian Grand Prix,36,PER,11,Red Bull Racing,4,3,RUS,63,Mercedes,0 days 01:59:28.874000,0 days 01:58:06.888000,0 days 01:59:28.874000,False,False,False,False,0.5123733152847675,0.0,287.00000000000006,0.4,,False,True,False,0.2
2022,3,Australian Grand Prix,39,BOT,77,Alfa Romeo,13,9,STR,18,Aston Martin,0 days 02:03:49.293000,0 days 02:02:12.160000,0 days 02:03:49.293000,False,False,False,False,0.5262634528180089,3.0,434.00000000000006,0.58,,False,False,False,
2022,3,Australian Grand Prix,40,GAS,10,AlphaTauri,11,10,BOT,77,Alfa Romeo,0 days 02:05:32.383000,0 days 02:03:49.293000,0 days 02:05:32.383000,False,False,False,False,0.4667849633219476,0.0,140.0,0.373,,False,True,False,0.2
2022,3,Australian Grand Prix,40,STR,18,Aston Martin,10,9,BOT,77,Alfa Romeo,0 days 02:05:32.383000,0 days 02:03:49.293000,0 days 02:05:32.383000,False,False,False,False,0.47086908099819524,0.0,445.99999999999994,0.4,,False,True,False,0.2
2022,3,Australian Grand Prix,42,MAG,20,Haas F1 Team,17,16,LAT,6,Williams,0 days 02:08:15.889000,0 days 02:06:54.344000,0 days 02:08:15.889000,False,False,False,True,0.5046584976187424,1.0,315.0,0.46,,False,True,False,0.2
2022,3,Australian Grand Prix,45,ALO,14,Alpine,13,12,MSC,47,Haas F1 Team,0 days 02:12:20.828000,0 days 02:10:59.401000,0 days 02:12:20.828000,False,False,False,False,0.5067476549612322,0.0,350.0,0.4,,False,True,False,0.2
2022,3,Australian Grand Prix,45,MAG,20,Haas F1 Team,16,15,TSU,22,AlphaTauri,0 days 02:12:20.828000,0 days 02:10:59.401000,0 days 02:12:20.828000,False,False,False,False,0.5155657297186196,1.0,264.0,0.46,,False,False,False,
2022,3,Australian Grand Prix,50,GAS,10,AlphaTauri,10,9,STR,18,Aston Martin,0 days 02:19:07.654000,0 days 02:17:46.637000,0 days 02:19:07.654000,False,False,False,False,0.5071936431528977,0.0,250.0,0.4,,False,True,False,0.2
2022,3,Australian Grand Prix,50,MAG,20,Haas F1 Team,15,14,MSC,47,Haas F1 Team,0 days 02:19:07.654000,0 days 02:17:46.637000,0 days 02:19:07.654000,False,False,True,False,0.5117279807730206,1.0,36.00000000000003,0.156,,False,True,False,0.2
