Year,Round,EventName,LapNumber,Overtaker,OvertakerNumber,OvertakerTeam,PositionBefore,PositionAfter,Overtaken,OvertakenNumber,OvertakenTeam,SessionTime,SameLapWindowStart,SameLapWindowEnd,PitInfluenceFlag,DNFInfluenceFlag,IsTeammate,Is_DRS_Active,RelativeDistance,Throttle_Drop_Index,Brake_Pressure_Delta,TeamOrderConfidence,Vmin_Deviation,OffTrack_Flag,Lockup_Flag,LocalYellowFlag,OffTrackConfidence
2026,1,Australian Grand Prix,3,PER,11,Cadillac,19,18,BOT,77,Cadillac,0 days 01:06:43.573000,0 days 01:05:17.680000,0 days 01:06:43.573000,False,False,True,False,0.4994557222288465,0.0,173.0,0.4,,False,True,False,0.2
2026,1,Australian Grand Prix,3,VER,3,Red Bull Racing,15,14,SAI,55,Williams,0 days 01:06:43.573000,0 days 01:05:17.680000,0 days 01:06:43.573000,False,False,False,False,0.5020981648740234,0.0,274.0,0.4,,False,True,False,0.2
2026,1,Australian Grand Prix,4,VER,3,Red Bull Racing,14,13,ALB,23,Williams,0 days 01:08:08.126000,0 days 01:06:43.573000,0 days 01:08:08.126000,False,False,False,False,0.5094844989542071,0.0,360.0,0.4,,False,False,False,
2026,1,Australian Grand Prix,5,ALB,23,Williams,14,13,ALO,14,Aston Martin,0 days 01:09:32.107000,0 days 01:08:08.126000,0 days 01:09:32.107000,False,False,False,False,0.5164587379597554,0.0,239.0,0.4,,False,True,False,0.2
2026,1,Australian Grand Prix,5,ANT,12,Mercedes,6,5,LIN,41,Racing Bulls,0 days 01:09:32.107000,0 days 01:08:08.126000,0 days 01:09:32.107000,False,False,False,False,0.5065053472954428,0.0,215.99999999999997,0.4,,False,True,False,0.2
2026,1,Australian Grand Prix,5,VER,3,Red Bull Racing,13,12,ALO,14,Aston Martin,0 days 01:09:32.107000,0 days 01:08:08.126000,0 days 01:09:32.107000,False,False,False,False,0.508479491438993,0.0,250.0,0.4,,False,True,False,0.2
2026,1,Australian Grand Prix,6,ANT,12,Mercedes,5,4,HAD,6,Red Bull Racing,0 days 01:10:56.929000,0 days 01:09:32.107000,0 days 01:10:56.929000,False,False,False,False,0.5085489565240331,0.0,14.0,0.037,,False,False,False,
2026,1,Australian Grand Prix,6,BEA,87,Haas F1 Team,11,10,BOR,5,Audi,0 days 01:10:56.929000,0 days 01:09:32.107000,0 days 01:10:56.929000,False,False,False,False,0.5072746333409219,0.0,46.00000000000004,0.123,,False,True,False,0.2
2026,1,Australian Grand Prix,6,COL,43,Alpine,16,15,ALO,14,Aston Martin,0 days 01:10:56.929000,0 days 01:09:32.107000,0 days 01:10:56.929000,False,False,False,False,0.5117251708462143,0.0,319.99999999999994,0.4,,False,True,False,0.2
2026,1,Australian Grand Prix,6,SAI,55,Williams,15,14,ALO,14,Aston Martin,0 days 01:10:56.929000,0 days 01:09:32.107000,0 days 01:10:56.929000,False,False,False,False,0.506230858950756,0.0,219.0,0.4,,False,True,False,0.2
2026,1,Australian Grand Prix,6,VER,3,Red Bull Racing,12,11,BOR,5,Audi,0 days 01:10:56.929000,0 days 01:09:32.107000,0 days 01:10:56.929000,False,False,False,False,0.5085356085914307,0.0,0.0,,,False,True,False,0.2
2026,1,Australian Grand Prix,7,LAW,30,Racing Bulls,17,16,ALO,14,Aston Martin,0 days 01:12:20.963000,0 days 01:10:56.929000,0 days 01:12:20.963000,False,False,False,False,0.5050106429189919,0.0,336.0,0.4,,False,True,False,0.2
2026,1,Australian Grand Prix,8,VER,3,Red Bull Racing,11,10,BEA,87,Haas F1 Team,0 days 01:13:46.526000,0 days 01:12:20.963000,0 days 01:13:46.526000,False,False,False,False,0.5094644719738617,0.0,325.0,0.4,,False,True,False,0.2
2026,1,Australian Grand Prix,10,VER,3,Red Bull Racing,10,9,GAS,10,Alpine,0 days 01:16:36.105000,0 days 01:15:12.128000,0 days 01:16:36.105000,False,False,False,False,0.5155522785459531,0.0,400.0,0.4,,False,True,False,0.2
2026,1,Australian Grand Prix,16,ANT,12,Mercedes,5,4,LIN,41,Racing Bulls,0 days 01:26:06.854000,0 days 01:24:43.343000,0 days 01:26:06.854000,False,False,False,False,0.5094977750873687,0.0,40.000000000000036,0.107,,False,False,True,0.1
2026,1,Australian Grand Prix,16,LAW,30,Racing Bulls,15,14,PER,11,Cadillac,0 days 01:26:06.854000,0 days 01:24:43.343000,0 days 01:26:06.854000,False,False,False,False,0.4933004347184653,0.0,20.0,0.053,,False,True,True,0.3
2026,1,Australian Grand Prix,16,SAI,55,Williams,13,12,ALB,23,Williams,0 days 01:26:06.854000,0 days 01:24:43.343000,0 days 01:26:06.854000,False,False,True,False,0.5127395967861131,0.0,,,,False,True,True,0.3
2026,1,Australian Grand Prix,21,GAS,10,Alpine,11,10,OCO,31,Haas F1 Team,0 days 01:33:50.970000,0 days 01:32:27.648000,0 days 01:33:50.970000,False,False,False,False,0.5034042227736657,0.0,0.0,,,False,True,False,0.2
2026,1,Australian Grand Prix,29,ALB,23,Williams,13,12,SAI,55,Williams,0 days 01:45:03.185000,0 days 01:43:39.699000,0 days 01:45:03.185000,False,False,True,False,0.5126055061279465,0.0,250.0,0.4,,False,False,False,
2026,1,Australian Grand Prix,37,LAW,30,Racing Bulls,14,13,COL,43,Alpine,0 days 01:56:23.159000,0 days 01:55:00.320000,0 days 01:56:23.159000,False,False,False,False,0.5065077362862174,0.0,301.0,0.4,,False,True,False,0.2
2026,1,Australian Grand Prix,37,OCO,31,Haas F1 Team,10,9,GAS,10,Alpine,0 days 01:56:23.159000,0 days 01:55:00.320000,0 days 01:56:23.159000,False,False,False,False,0.5174053712901986,0.0,0.0,,,False,True,False,0.2
2026,1,Australian Grand Prix,38,GAS,10,Alpine,10,9,OCO,31,Haas F1 Team,0 days 01:57:46.022000,0 days 01:56:23.159000,0 days 01:57:46.022000,False,False,False,False,0.5143223954601502,0.0,150.0,0.4,,False,True,False,0.2
2026,1,Australian Grand Prix,38,NOR,1,McLaren,8,7,BEA,87,Haas F1 Team,0 days 01:57:46.022000,0 days 01:56:23.159000,0 days 01:57:46.022000,False,False,False,False,0.5141611614732609,0.0,220.0,0.4,,False,True,False,0.2
2026,1,Australian Grand Prix,39,BOR,5,Audi,11,10,OCO,31,Haas F1 Team,0 days 01:59:08.760000,0 days 01:57:46.022000,0 days 01:59:08.760000,False,False,False,False,0.5059145870886881,0.0,150.0,0.4,,False,True,False,0.2
2026,1,Australian Grand Prix,39,NOR,1,McLaren,7,6,LIN,41,Racing Bulls,0 days 01:59:08.760000,0 days 01:57:46.022000,0 days 01:59:08.760000,False,False,False,False,0.5099673149042323,0.0,400.0,0.4,,False,False,False,
2026,1,Australian Grand Prix,40,BEA,87,Haas F1 Team,8,7,LIN,41,Racing Bulls,0 days 02:00:31.675000,0 days 01:59:08.760000,0 days 02:00:31.675000,False,False,False,False,0.5037884716360707,0.0,2.0000000000000018,0.005,,False,False,False,
2026,1,Australian Grand Prix,40,BOR,5,Audi,10,9,GAS,10,Alpine,0 days 02:00:31.675000,0 days 01:59:08.760000,0 days 02:00:31.675000,False,False,False,False,0.5122645603821586,0.0,0.0,,,False,True,False,0.2
2026,2,Chinese Grand Prix,2,ANT,12,Mercedes,2,1,HAM,44,Ferrari,0 days 00:59:42.754000,0 days 00:58:03.760000,0 days 00:59:42.754000,False,False,False,False,0.47732928741620495,0.0,59.00000000000005,0.157,,False,True,False,0.2
2026,2,Chinese Grand Prix,2,OCO,31,Haas F1 Team,9,8,LIN,41,Racing Bulls,0 days 00:59:42.754000,0 days 00:58:03.760000,0 days 00:59:42.754000,False,False,False,False,0.4392695072745628,0.0,79.99999999999996,0.213,,False,True,False,0.2
2026,2,Chinese Grand Prix,2,VER,3,Red Bull Racing,13,10,ALO,14,Aston Martin,0 days 00:59:42.754000,0 days 00:58:03.760000,0 days 00:59:42.754000,False,False,False,False,0.5057375600872913,0.0,120.0,0.32,,False,True,False,0.2
2026,2,Chinese Grand Prix,2,VER,3,Red Bull Racing,13,10,BEA,87,Haas F1 Team,0 days 00:59:42.754000,0 days 00:58:03.760000,0 days 00:59:42.754000,False,False,False,False,0.5057375600872913,0.0,29.0,0.077,,False,True,False,0.2
2026,2,Chinese Grand Prix,2,VER,3,Red Bull Racing,13,10,SAI,55,Williams,0 days 00:59:42.754000,0 days 00:58:03.760000,0 days 00:59:42.754000,False,False,False,False,0.5057375600872913,0.0,300.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,3,HUL,27,Audi,15,13,ALO,14,Aston Martin,0 days 01:01:20.767000,0 days 00:59:42.754000,0 days 01:01:20.767000,False,False,False,False,0.4348606758684161,2.6666666666666714,368.0,0.56,,False,True,False,0.2
2026,2,Chinese Grand Prix,3,HUL,27,Audi,15,13,BOT,77,Cadillac,0 days 01:01:20.767000,0 days 00:59:42.754000,0 days 01:01:20.767000,False,False,False,False,0.4348606758684161,3.666666666666668,250.0,0.62,,False,True,False,0.2
2026,2,Chinese Grand Prix,3,RUS,63,Mercedes,4,3,LEC,16,Ferrari,0 days 01:01:20.767000,0 days 00:59:42.754000,0 days 01:01:20.767000,False,False,False,False,0.4798020525925246,0.0,228.99999999999997,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,4,RUS,63,Mercedes,3,2,HAM,44,Ferrari,0 days 01:02:58.161000,0 days 01:01:20.767000,0 days 01:02:58.161000,False,False,False,False,0.4841717707414479,0.0,380.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,5,OCO,31,Haas F1 Team,8,7,LAW,30,Racing Bulls,0 days 01:04:35.696000,0 days 01:02:58.161000,0 days 01:04:35.696000,False,False,False,False,0.475431793692385,0.0,40.0,0.107,,False,True,False,0.2
2026,2,Chinese Grand Prix,6,BEA,87,Haas F1 Team,12,11,SAI,55,Williams,0 days 01:06:12.868000,0 days 01:04:35.696000,0 days 01:06:12.868000,False,False,False,False,0.48069909696679525,2.3333333333333286,319.99999999999994,0.54,,False,True,False,0.2
2026,2,Chinese Grand Prix,6,BOT,77,Cadillac,15,14,ALO,14,Aston Martin,0 days 01:06:12.868000,0 days 01:04:35.696000,0 days 01:06:12.868000,False,False,False,False,0.48827150102019445,0.0,31.0,0.083,,False,True,False,0.2
2026,2,Chinese Grand Prix,7,HUL,27,Audi,13,12,SAI,55,Williams,0 days 01:07:50.280000,0 days 01:06:12.868000,0 days 01:07:50.280000,False,False,False,False,0.42210377890082995,4.0,213.0,0.64,,False,True,False,0.2
2026,2,Chinese Grand Prix,14,BEA,87,Haas F1 Team,10,8,GAS,10,Alpine,0 days 01:22:18.203000,0 days 01:20:39.246000,0 days 01:22:18.203000,False,False,False,False,0.4940844843762613,0.0,400.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,14,BEA,87,Haas F1 Team,10,8,HUL,27,Audi,0 days 01:22:18.203000,0 days 01:20:39.246000,0 days 01:22:18.203000,False,False,False,False,0.4940844843762613,0.0,226.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,14,HAD,6,Red Bull Racing,17,14,ALO,14,Aston Martin,0 days 01:22:18.203000,0 days 01:20:39.246000,0 days 01:22:18.203000,False,False,False,False,0.4684164436520822,0.0,200.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,14,HAD,6,Red Bull Racing,17,14,BOT,77,Cadillac,0 days 01:22:18.203000,0 days 01:20:39.246000,0 days 01:22:18.203000,False,False,False,False,0.4684164436520822,0.0,350.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,14,HAD,6,Red Bull Racing,17,14,PER,11,Cadillac,0 days 01:22:18.203000,0 days 01:20:39.246000,0 days 01:22:18.203000,False,False,False,False,0.4684164436520822,0.0,90.00000000000001,0.24,,False,True,False,0.2
2026,2,Chinese Grand Prix,14,HAM,44,Ferrari,5,3,OCO,31,Haas F1 Team,0 days 01:22:18.203000,0 days 01:20:39.246000,0 days 01:22:18.203000,False,False,False,False,0.47261465310564343,0.0,64.99999999999994,0.173,,False,True,False,0.2
2026,2,Chinese Grand Prix,14,HAM,44,Ferrari,5,3,RUS,63,Mercedes,0 days 01:22:18.203000,0 days 01:20:39.246000,0 days 01:22:18.203000,False,False,False,False,0.47261465310564343,2.0,79.99999999999996,0.333,,False,True,False,0.2
2026,2,Chinese Grand Prix,14,LEC,16,Ferrari,7,6,LIN,41,Racing Bulls,0 days 01:22:18.203000,0 days 01:20:39.246000,0 days 01:22:18.203000,False,False,False,False,0.4792012717401628,0.0,296.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,14,SAI,55,Williams,14,13,ALO,14,Aston Martin,0 days 01:22:18.203000,0 days 01:20:39.246000,0 days 01:22:18.203000,False,False,False,False,0.46530765752262765,0.0,174.99999999999997,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,14,VER,3,Red Bull Racing,13,11,ALO,14,Aston Martin,0 days 01:22:18.203000,0 days 01:20:39.246000,0 days 01:22:18.203000,False,False,False,False,0.4740540963018458,0.0,415.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,14,VER,3,Red Bull Racing,13,11,LAW,30,Racing Bulls,0 days 01:22:18.203000,0 days 01:20:39.246000,0 days 01:22:18.203000,False,False,False,False,0.4740540963018458,0.0,20.0,0.053,,False,True,False,0.2
2026,2,Chinese Grand Prix,15,HAM,44,Ferrari,3,2,COL,43,Alpine,0 days 01:23:56.425000,0 days 01:22:18.203000,0 days 01:23:56.425000,False,False,False,False,0.4744338427002152,0.0,210.00000000000003,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,15,LEC,16,Ferrari,6,4,OCO,31,Haas F1 Team,0 days 01:23:56.425000,0 days 01:22:18.203000,0 days 01:23:56.425000,False,False,False,False,0.4760719906688413,0.0,200.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,15,LEC,16,Ferrari,6,4,RUS,63,Mercedes,0 days 01:23:56.425000,0 days 01:22:18.203000,0 days 01:23:56.425000,False,False,False,False,0.4760719906688413,0.0,160.00000000000003,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,15,PER,11,Cadillac,17,16,ALO,14,Aston Martin,0 days 01:23:56.425000,0 days 01:22:18.203000,0 days 01:23:56.425000,False,False,False,False,0.4705838818512068,0.0,250.00000000000003,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,16,BEA,87,Haas F1 Team,8,7,LIN,41,Racing Bulls,0 days 01:25:33.029000,0 days 01:23:56.425000,0 days 01:25:33.029000,False,False,False,False,0.4940262742501444,0.0,121.0,0.323,,False,True,False,0.2
2026,2,Chinese Grand Prix,16,GAS,10,Alpine,10,9,HUL,27,Audi,0 days 01:25:33.029000,0 days 01:23:56.425000,0 days 01:25:33.029000,False,False,False,False,0.5131596669355106,0.0,330.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,16,LEC,16,Ferrari,4,3,COL,43,Alpine,0 days 01:25:33.029000,0 days 01:23:56.425000,0 days 01:25:33.029000,False,False,False,False,0.4743287863365321,0.0,200.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,16,RUS,63,Mercedes,6,4,COL,43,Alpine,0 days 01:25:33.029000,0 days 01:23:56.425000,0 days 01:25:33.029000,False,False,False,False,0.4751073608296173,0.0,465.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,16,RUS,63,Mercedes,6,4,OCO,31,Haas F1 Team,0 days 01:25:33.029000,0 days 01:23:56.425000,0 days 01:25:33.029000,False,False,False,False,0.4751073608296173,0.0,334.99999999999994,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,17,ALO,14,Aston Martin,17,16,PER,11,Cadillac,0 days 01:27:09.584000,0 days 01:25:33.029000,0 days 01:27:09.584000,False,False,False,False,0.4727244647651387,0.0,480.0,0.4,,False,True,True,0.3
2026,2,Chinese Grand Prix,17,GAS,10,Alpine,9,8,LIN,41,Racing Bulls,0 days 01:27:09.584000,0 days 01:25:33.029000,0 days 01:27:09.584000,False,False,False,False,0.4300366185381439,0.0,50.00000000000001,0.133,,False,True,True,0.3
2026,2,Chinese Grand Prix,17,VER,3,Red Bull Racing,11,10,HUL,27,Audi,0 days 01:27:09.584000,0 days 01:25:33.029000,0 days 01:27:09.584000,False,False,False,False,0.48127703998121196,0.0,76.0,0.203,,False,True,True,0.3
2026,2,Chinese Grand Prix,18,PER,11,Cadillac,17,16,ALO,14,Aston Martin,0 days 01:28:46.643000,0 days 01:27:09.584000,0 days 01:28:46.643000,False,False,False,False,0.4714945441738887,0.0,340.0,0.4,10.17,False,True,True,0.7
2026,2,Chinese Grand Prix,18,VER,3,Red Bull Racing,10,9,LIN,41,Racing Bulls,0 days 01:28:46.643000,0 days 01:27:09.584000,0 days 01:28:46.643000,False,False,False,False,0.47701374832603655,0.0,100.0,0.267,,False,True,True,0.3
2026,2,Chinese Grand Prix,19,BEA,87,Haas F1 Team,7,6,OCO,31,Haas F1 Team,0 days 01:30:23.459000,0 days 01:28:46.643000,0 days 01:30:23.459000,False,False,True,False,0.4849629480496904,0.0,4.0,0.011,,False,True,False,0.2
2026,2,Chinese Grand Prix,19,HUL,27,Audi,11,10,LIN,41,Racing Bulls,0 days 01:30:23.459000,0 days 01:28:46.643000,0 days 01:30:23.459000,False,False,False,False,0.4752629552912094,0.0,301.00000000000006,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,20,BEA,87,Haas F1 Team,6,5,COL,43,Alpine,0 days 01:32:00.221000,0 days 01:30:23.459000,0 days 01:32:00.221000,False,False,False,False,0.4862654096905201,0.0,160.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,20,VER,3,Red Bull Racing,9,8,GAS,10,Alpine,0 days 01:32:00.221000,0 days 01:30:23.459000,0 days 01:32:00.221000,False,False,False,False,0.4726803854141841,4.0,484.0,0.64,,False,True,False,0.2
2026,2,Chinese Grand Prix,21,LAW,30,Racing Bulls,12,11,LIN,41,Racing Bulls,0 days 01:33:37.150000,0 days 01:32:00.221000,0 days 01:33:37.150000,False,False,True,False,0.47608009515175653,0.0,250.00000000000003,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,21,VER,3,Red Bull Racing,8,7,OCO,31,Haas F1 Team,0 days 01:33:37.150000,0 days 01:32:00.221000,0 days 01:33:37.150000,False,False,False,False,0.47826474277438547,0.0,320.99999999999994,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,22,HAD,6,Red Bull Racing,14,13,SAI,55,Williams,0 days 01:35:13.762000,0 days 01:33:37.150000,0 days 01:35:13.762000,False,False,False,False,0.4720958112336154,0.0,203.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,22,HUL,27,Audi,10,9,GAS,10,Alpine,0 days 01:35:13.762000,0 days 01:33:37.150000,0 days 01:35:13.762000,False,False,False,False,0.4764467333350876,0.0,150.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,22,VER,3,Red Bull Racing,7,6,COL,43,Alpine,0 days 01:35:13.762000,0 days 01:33:37.150000,0 days 01:35:13.762000,False,False,False,False,0.4778873467404472,0.0,300.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,23,GAS,10,Alpine,10,9,HUL,27,Audi,0 days 01:36:50.568000,0 days 01:35:13.762000,0 days 01:36:50.568000,False,False,False,False,0.4352377113386079,0.0,199.99999999999997,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,24,LEC,16,Ferrari,3,2,HAM,44,Ferrari,0 days 01:38:27.081000,0 days 01:36:50.568000,0 days 01:38:27.081000,False,False,True,False,0.4787509652888427,0.045454872212786934,257.0,0.403,,False,True,False,0.2
2026,2,Chinese Grand Prix,25,HAD,6,Red Bull Racing,13,12,LIN,41,Racing Bulls,0 days 01:40:03.595000,0 days 01:38:27.081000,0 days 01:40:03.595000,False,False,False,False,0.47466412845377554,0.0,322.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,26,HAM,44,Ferrari,3,2,LEC,16,Ferrari,0 days 01:41:40.183000,0 days 01:40:03.595000,0 days 01:41:40.183000,False,False,True,False,0.47463280948765607,0.0,260.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,27,LEC,16,Ferrari,3,2,HAM,44,Ferrari,0 days 01:43:16.773000,0 days 01:41:40.183000,0 days 01:43:16.773000,False,False,True,False,0.479566607265082,0.0,220.0,0.4,,False,True,True,0.3
2026,2,Chinese Grand Prix,27,RUS,63,Mercedes,4,3,HAM,44,Ferrari,0 days 01:43:16.773000,0 days 01:41:40.183000,0 days 01:43:16.773000,False,False,False,False,0.4896168225543875,3.0,350.0,0.58,,False,True,True,0.3
2026,2,Chinese Grand Prix,27,SAI,55,Williams,14,13,LIN,41,Racing Bulls,0 days 01:43:16.773000,0 days 01:41:40.183000,0 days 01:43:16.773000,False,False,False,False,0.49712773676313765,0.0,,,,False,True,True,0.3
2026,2,Chinese Grand Prix,28,GAS,10,Alpine,9,8,COL,43,Alpine,0 days 01:44:53.362000,0 days 01:43:16.773000,0 days 01:44:53.362000,False,False,True,False,0.4499105777741447,0.0,300.0,0.4,,False,False,True,0.1
2026,2,Chinese Grand Prix,28,OCO,31,Haas F1 Team,8,7,COL,43,Alpine,0 days 01:44:53.362000,0 days 01:43:16.773000,0 days 01:44:53.362000,False,False,False,False,0.47120319591595994,0.0,280.0,0.4,,False,False,True,0.1
2026,2,Chinese Grand Prix,29,RUS,63,Mercedes,3,2,LEC,16,Ferrari,0 days 01:46:29.743000,0 days 01:44:53.362000,0 days 01:46:29.743000,False,False,False,False,0.47424870192771906,0.0,100.00000000000001,0.267,,False,True,False,0.2
2026,2,Chinese Grand Prix,33,BOT,77,Cadillac,15,14,OCO,31,Haas F1 Team,0 days 01:52:54.443000,0 days 01:51:18,0 days 01:52:54.443000,False,False,False,False,0.4721259264727737,0.0,231.00000000000003,0.4,,False,True,True,0.3
2026,2,Chinese Grand Prix,33,PER,11,Cadillac,16,15,OCO,31,Haas F1 Team,0 days 01:52:54.443000,0 days 01:51:18,0 days 01:52:54.443000,False,False,False,False,0.4733992590167442,0.0,460.0,0.4,,False,True,True,0.3
2026,2,Chinese Grand Prix,34,OCO,31,Haas F1 Team,16,15,PER,11,Cadillac,0 days 01:54:30.464000,0 days 01:52:54.443000,0 days 01:54:30.464000,False,False,False,False,0.4763056179636855,0.0,299.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,35,HAM,44,Ferrari,4,3,LEC,16,Ferrari,0 days 01:56:06.501000,0 days 01:54:30.464000,0 days 01:56:06.501000,False,False,True,False,0.4802851785188459,0.0,250.00000000000003,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,36,OCO,31,Haas F1 Team,15,13,BOT,77,Cadillac,0 days 01:57:42.515000,0 days 01:56:06.501000,0 days 01:57:42.515000,False,False,False,False,0.4746826806109445,0.5000000000000032,240.0,0.43,,False,True,False,0.2
2026,2,Chinese Grand Prix,38,HUL,27,Audi,16,14,BOT,77,Cadillac,0 days 02:00:54.200000,0 days 01:59:18.674000,0 days 02:00:54.200000,False,False,False,False,0.47716872642850083,0.0,99.99999999999997,0.267,,False,True,False,0.2
2026,2,Chinese Grand Prix,38,HUL,27,Audi,16,14,PER,11,Cadillac,0 days 02:00:54.200000,0 days 01:59:18.674000,0 days 02:00:54.200000,False,False,False,False,0.47716872642850083,0.0,200.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,39,LEC,16,Ferrari,4,3,HAM,44,Ferrari,0 days 02:02:29.694000,0 days 02:00:54.200000,0 days 02:02:29.694000,False,False,True,False,0.47711824455354385,0.0,398.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,40,HAM,44,Ferrari,4,3,LEC,16,Ferrari,0 days 02:04:05.844000,0 days 02:02:29.694000,0 days 02:04:05.844000,False,False,True,False,0.47655473587781294,0.0,99.99999999999997,0.267,,False,True,False,0.2
2026,2,Chinese Grand Prix,41,COL,43,Alpine,12,11,LIN,41,Racing Bulls,0 days 02:05:41.187000,0 days 02:04:05.844000,0 days 02:05:41.187000,False,False,False,False,0.47839121820190667,0.0,19.0,0.051,,False,True,False,0.2
2026,2,Chinese Grand Prix,43,HUL,27,Audi,14,12,OCO,31,Haas F1 Team,0 days 02:08:53.053000,0 days 02:07:17.117000,0 days 02:08:53.053000,False,False,False,False,0.47754099395932764,0.0,217.0,0.4,,False,True,False,0.2
2026,2,Chinese Grand Prix,52,OCO,31,Haas F1 Team,15,14,PER,11,Cadillac,0 days 02:23:12.870000,0 days 02:21:37.595000,0 days 02:23:12.870000,False,False,False,False,0.47855131983505117,0.0,250.0,0.4,,False,False,True,0.1
