Year,Round,EventName,LapNumber,Overtaker,OvertakerNumber,OvertakerTeam,PositionBefore,PositionAfter,Overtaken,OvertakenNumber,OvertakenTeam,SessionTime,SameLapWindowStart,SameLapWindowEnd,PitInfluenceFlag,DNFInfluenceFlag,IsTeammate,Is_DRS_Active,RelativeDistance,Throttle_Drop_Index,Brake_Pressure_Delta,TeamOrderConfidence,Vmin_Deviation,OffTrack_Flag,Lockup_Flag,LocalYellowFlag,OffTrackConfidence
2025,2,Chinese Grand Prix,17,TSU,22,Racing Bulls,13,12,HUL,27,Kick Sauber,0 days 01:27:11.041000,0 days 01:25:32.532000,0 days 01:27:11.041000,False,False,False,0.0,0.47152316947587436,0.0,60.00000000000006,0.16,,False,False,False,
2025,2,Chinese Grand Prix,17,VER,1,Red Bull Racing,11,9,LAW,30,Red Bull Racing,0 days 01:27:11.041000,0 days 01:25:32.532000,0 days 01:27:11.041000,False,False,True,0.0,0.476123260853002,0.0,458.99999999999994,0.4,,False,True,False,0.2
2025,2,Chinese Grand Prix,18,ANT,12,Mercedes,15,13,HUL,27,Kick Sauber,0 days 01:28:48.212000,0 days 01:27:11.041000,0 days 01:28:48.212000,False,False,False,0.0,0.469164790728381,0.0,220.0,0.4,,False,True,False,0.2
2025,2,Chinese Grand Prix,18,HAD,6,Racing Bulls,16,14,HUL,27,Kick Sauber,0 days 01:28:48.212000,0 days 01:27:11.041000,0 days 01:28:48.212000,False,False,False,0.0,0.4709363894421835,0.0,320.0,0.4,,False,True,False,0.2
2025,2,Chinese Grand Prix,18,HAM,44,Ferrari,6,5,STR,18,Aston Martin,0 days 01:28:48.212000,0 days 01:27:11.041000,0 days 01:28:48.212000,False,False,False,0.0,0.47270536521321527,0.3333333333333286,180.0,0.42,,False,False,False,
2025,2,Chinese Grand Prix,18,NOR,4,McLaren,4,3,RUS,63,Mercedes,0 days 01:28:48.212000,0 days 01:27:11.041000,0 days 01:28:48.212000,False,False,False,1.0,0.47375232588246396,1.0,300.00000000000006,0.46,,False,True,False,0.2
2025,2,Chinese Grand Prix,18,VER,1,Red Bull Racing,9,8,BEA,87,Haas F1 Team,0 days 01:28:48.212000,0 days 01:27:11.041000,0 days 01:28:48.212000,False,False,False,0.0,0.4729397140055148,0.0,20.0,0.053,,False,True,False,0.2
2025,2,Chinese Grand Prix,19,DOO,7,Alpine,17,15,HUL,27,Kick Sauber,0 days 01:30:25.423000,0 days 01:28:48.212000,0 days 01:30:25.423000,False,False,False,0.0,0.47257361533786907,0.0,355.0,0.4,,False,True,False,0.2
2025,2,Chinese Grand Prix,19,GAS,10,Alpine,16,14,HUL,27,Kick Sauber,0 days 01:30:25.423000,0 days 01:28:48.212000,0 days 01:30:25.423000,False,False,False,1.0,0.47253183041972635,0.0,299.0,0.4,,False,True,False,0.2
2025,2,Chinese Grand Prix,19,LEC,16,Ferrari,7,6,STR,18,Aston Martin,0 days 01:30:25.423000,0 days 01:28:48.212000,0 days 01:30:25.423000,False,False,False,0.0,0.47224441639278747,1.0,260.0,0.46,,False,False,False,
2025,2,Chinese Grand Prix,19,NOR,4,McLaren,3,2,ALB,23,Williams,0 days 01:30:25.423000,0 days 01:28:48.212000,0 days 01:30:25.423000,False,False,False,0.0,0.47036945173373834,1.0,80.0,0.273,,False,True,False,0.2
2025,2,Chinese Grand Prix,20,VER,1,Red Bull Racing,8,7,STR,18,Aston Martin,0 days 01:32:02.831000,0 days 01:30:25.423000,0 days 01:32:02.831000,False,False,False,0.0,0.47320002036576814,1.0,380.0,0.46,,False,False,False,
2025,2,Chinese Grand Prix,24,SAI,55,Williams,16,15,DOO,7,Alpine,0 days 01:38:32.756000,0 days 01:36:55.786000,0 days 01:38:32.756000,False,False,False,0.0,0.47496147770354363,0.0,84.0,0.224,,False,True,False,0.2
2025,2,Chinese Grand Prix,32,BEA,87,Haas F1 Team,16,15,DOO,7,Alpine,0 days 01:51:27.943000,0 days 01:49:51.245000,0 days 01:51:27.943000,False,False,False,0.0,0.4708250872256095,0.0,341.0,0.4,,False,True,False,0.2
2025,2,Chinese Grand Prix,35,BEA,87,Haas F1 Team,14,13,SAI,55,Williams,0 days 01:56:17.836000,0 days 01:54:41.196000,0 days 01:56:17.836000,False,False,False,1.0,0.47394064588247814,0.666665528887918,250.0,0.44,,False,False,False,
2025,2,Chinese Grand Prix,39,STR,18,Aston Martin,14,13,DOO,7,Alpine,0 days 02:02:44.048000,0 days 02:01:07.848000,0 days 02:02:44.048000,False,False,False,0.0,0.4758101751264481,1.0,100.00000000000001,0.327,,False,True,False,0.2
2025,2,Chinese Grand Prix,40,BEA,87,Haas F1 Team,11,10,GAS,10,Alpine,0 days 02:04:20.057000,0 days 02:02:44.048000,0 days 02:04:20.057000,False,False,False,1.0,0.474092171297203,0.0,389.99999999999994,0.4,,False,False,False,
2025,2,Chinese Grand Prix,43,STR,18,Aston Martin,13,12,SAI,55,Williams,0 days 02:09:08.770000,0 days 02:07:32.404000,0 days 02:09:08.770000,False,False,False,0.0,0.4760034939986917,1.0,200.0,0.46,,False,True,False,0.2
2025,2,Chinese Grand Prix,43,TSU,22,Racing Bulls,15,14,DOO,7,Alpine,0 days 02:09:08.770000,0 days 02:07:32.404000,0 days 02:09:08.770000,False,False,False,0.0,0.4743366428337275,0.0,340.0,0.4,,False,True,False,0.2
2025,2,Chinese Grand Prix,45,BOR,5,Kick Sauber,19,18,HUL,27,Kick Sauber,0 days 02:12:21.977000,0 days 02:10:45.303000,0 days 02:12:21.977000,False,False,True,0.0,0.4734409090136073,0.0,20.000000000000018,0.053,,False,True,False,0.2
2025,2,Chinese Grand Prix,53,VER,1,Red Bull Racing,5,4,LEC,16,Ferrari,0 days 02:25:09.577000,0 days 02:23:34.057000,0 days 02:25:09.577000,False,False,False,0.0,0.47556311949541996,0.0,216.99999999999997,0.4,,False,True,False,0.2
2025,3,Japanese Grand Prix,2,SAI,55,Williams,16,15,HUL,27,Kick Sauber,0 days 00:59:15.575000,0 days 00:57:41.632000,0 days 00:59:15.575000,False,False,False,1.0,0.49597604594398664,0.0,340.0,0.4,,False,True,False,0.2
2025,3,Japanese Grand Prix,6,HAM,44,Ferrari,8,7,HAD,6,Racing Bulls,0 days 01:05:30.380000,0 days 01:03:56.734000,0 days 01:05:30.380000,False,False,False,1.0,0.4998419251652504,0.7499993600000039,400.0,0.445,,False,False,False,
2025,3,Japanese Grand Prix,22,RUS,63,Mercedes,12,11,GAS,10,Alpine,0 days 01:30:37.288000,0 days 01:28:54.023000,0 days 01:30:37.288000,False,False,False,0.0,0.497082269042034,0.0,280.0,0.4,,False,True,False,0.2
2025,3,Japanese Grand Prix,28,ALB,23,Williams,13,12,BOR,5,Kick Sauber,0 days 01:39:56.261000,0 days 01:38:23.065000,0 days 01:39:56.261000,False,False,False,0.0,0.5005617536432867,0.0,22.0,0.059,,False,True,False,0.2
2025,3,Japanese Grand Prix,29,ALB,23,Williams,12,11,OCO,31,Haas F1 Team,0 days 01:41:29.222000,0 days 01:39:56.261000,0 days 01:41:29.222000,False,False,False,0.0,0.5013647768759616,0.0,78.99999999999996,0.211,,False,True,False,0.2
2025,3,Japanese Grand Prix,30,ALB,23,Williams,11,10,SAI,55,Williams,0 days 01:43:02.281000,0 days 01:41:29.222000,0 days 01:43:02.281000,False,False,True,0.0,0.5015771217047609,0.0,279.0,0.4,,False,True,False,0.2
2025,3,Japanese Grand Prix,30,HAD,6,Racing Bulls,10,9,SAI,55,Williams,0 days 01:43:02.281000,0 days 01:41:29.222000,0 days 01:43:02.281000,False,False,False,1.0,0.5028909711016322,0.0,250.0,0.4,,False,True,False,0.2
2025,3,Japanese Grand Prix,31,HAD,6,Racing Bulls,9,8,LAW,30,Racing Bulls,0 days 01:44:37.737000,0 days 01:43:02.281000,0 days 01:44:37.737000,False,False,True,0.0,0.5020443794252194,0.0,340.99999999999994,0.4,,False,False,False,
2025,3,Japanese Grand Prix,32,ALB,23,Williams,10,9,LAW,30,Racing Bulls,0 days 01:46:11.398000,0 days 01:44:37.737000,0 days 01:46:11.398000,False,False,False,0.0,0.5020374759157432,0.0,140.0,0.373,,False,True,False,0.2
2025,3,Japanese Grand Prix,33,GAS,10,Alpine,17,15,DOO,7,Alpine,0 days 01:47:43.212000,0 days 01:46:11.398000,0 days 01:47:43.212000,False,False,True,0.0,0.5026365761144737,0.0,,,,False,True,False,0.2
2025,3,Japanese Grand Prix,36,SAI,55,Williams,17,16,LAW,30,Racing Bulls,0 days 01:52:18.762000,0 days 01:50:47.004000,0 days 01:52:18.762000,False,False,False,0.0,0.5012603951111002,0.0,20.0,0.053,,False,True,False,0.2
2025,3,Japanese Grand Prix,48,SAI,55,Williams,16,15,HUL,27,Kick Sauber,0 days 02:10:37.477000,0 days 02:09:06.119000,0 days 02:10:37.477000,False,False,False,1.0,0.5014875988392432,0.0,3.0000000000000027,0.008,,False,True,False,0.2
2025,3,Japanese Grand Prix,50,SAI,55,Williams,15,14,DOO,7,Alpine,0 days 02:13:40.116000,0 days 02:12:08.752000,0 days 02:13:40.116000,False,False,False,0.0,0.5026046072896037,0.0,429.0,0.4,,False,False,False,
2025,4,Bahrain Grand Prix,2,OCO,31,Haas F1 Team,13,12,ALO,14,Aston Martin,0 days 00:58:51.319000,0 days 00:57:13.827000,0 days 00:58:51.319000,False,False,False,0.0,0.4863990933145055,1.0,216.99999999999997,0.46,,False,False,False,
2025,4,Bahrain Grand Prix,3,ALB,23,Williams,14,13,ALO,14,Aston Martin,0 days 01:00:29.402000,0 days 00:58:51.319000,0 days 01:00:29.402000,False,False,False,0.0,0.48756590344289286,1.0,210.00000000000003,0.46,,False,True,False,0.2
2025,4,Bahrain Grand Prix,5,ANT,12,Mercedes,7,6,SAI,55,Williams,0 days 01:03:45.578000,0 days 01:02:07.535000,0 days 01:03:45.578000,False,False,False,0.0,0.4870998332524364,0.0,49.999999999999986,0.133,,False,True,False,0.2
2025,4,Bahrain Grand Prix,5,BEA,87,Haas F1 Team,15,14,ALO,14,Aston Martin,0 days 01:03:45.578000,0 days 01:02:07.535000,0 days 01:03:45.578000,False,False,False,0.0,0.48945772934867615,1.0,359.0,0.46,,False,False,False,
2025,4,Bahrain Grand Prix,5,VER,1,Red Bull Racing,8,7,SAI,55,Williams,0 days 01:03:45.578000,0 days 01:02:07.535000,0 days 01:03:45.578000,False,False,False,0.0,0.4869039095018509,0.0,360.0,0.4,,False,True,False,0.2
2025,4,Bahrain Grand Prix,9,HAM,44,Ferrari,9,8,SAI,55,Williams,0 days 01:10:19.806000,0 days 01:08:41.006000,0 days 01:10:19.806000,False,False,False,1.0,0.48611339807378623,3.0,250.0,0.58,,False,True,False,0.2
2025,4,Bahrain Grand Prix,9,TSU,22,Red Bull Racing,10,9,SAI,55,Williams,0 days 01:10:19.806000,0 days 01:08:41.006000,0 days 01:10:19.806000,False,False,False,0.0,0.4901291775696099,0.0,250.0,0.4,,False,True,False,0.2
2025,4,Bahrain Grand Prix,14,TSU,22,Red Bull Racing,18,16,HAD,6,Racing Bulls,0 days 01:18:36.124000,0 days 01:16:54.827000,0 days 01:18:36.124000,False,False,False,0.0,0.4869514573580854,0.0,260.0,0.4,,False,False,False,
2025,4,Bahrain Grand Prix,15,NOR,4,McLaren,9,6,ALO,14,Aston Martin,0 days 01:20:18.924000,0 days 01:18:36.124000,0 days 01:20:18.924000,False,False,False,0.0,0.48947214746709955,0.0,480.0,0.4,,False,True,False,0.2
2025,4,Bahrain Grand Prix,17,BEA,87,Haas F1 Team,17,14,HUL,27,Kick Sauber,0 days 01:23:39.545000,0 days 01:21:57.985000,0 days 01:23:39.545000,False,False,False,0.0,0.49121801571752477,0.0,139.0,0.371,,False,False,False,
2025,4,Bahrain Grand Prix,18,SAI,55,Williams,13,12,HAD,6,Racing Bulls,0 days 01:25:28.464000,0 days 01:23:39.545000,0 days 01:25:28.464000,False,False,False,0.0,0.4891212136614387,0.0,13.0,0.035,,False,False,False,
2025,4,Bahrain Grand Prix,19,ALO,14,Aston Martin,18,17,STR,18,Aston Martin,0 days 01:27:06.355000,0 days 01:25:28.464000,0 days 01:27:06.355000,False,False,True,0.0,0.4904521020755538,0.0,292.0,0.4,,False,False,False,
2025,4,Bahrain Grand Prix,20,ALB,23,Williams,16,15,HUL,27,Kick Sauber,0 days 01:28:43.859000,0 days 01:27:06.355000,0 days 01:28:43.859000,False,False,False,0.0,0.489364866624507,0.0,78.0,0.208,,False,False,False,
2025,4,Bahrain Grand Prix,20,ANT,12,Mercedes,8,7,VER,1,Red Bull Racing,0 days 01:28:43.859000,0 days 01:27:06.355000,0 days 01:28:43.859000,False,False,False,0.0,0.4863188693678668,0.0,99.99999999999997,0.267,,False,True,False,0.2
2025,4,Bahrain Grand Prix,21,BEA,87,Haas F1 Team,14,13,HAD,6,Racing Bulls,0 days 01:30:21.571000,0 days 01:28:43.859000,0 days 01:30:21.571000,False,False,False,0.0,0.4878261599620612,0.0,129.0,0.344,,False,True,False,0.2
2025,4,Bahrain Grand Prix,22,HAM,44,Ferrari,10,8,DOO,7,Alpine,0 days 01:31:58.713000,0 days 01:30:21.571000,0 days 01:31:58.713000,False,False,False,0.0,0.4860211355239069,0.0,380.0,0.4,,False,True,False,0.2
2025,4,Bahrain Grand Prix,22,HAM,44,Ferrari,10,8,VER,1,Red Bull Racing,0 days 01:31:58.713000,0 days 01:30:21.571000,0 days 01:31:58.713000,False,False,False,0.0,0.4860211355239069,0.0,99.0,0.264,,False,True,False,0.2
2025,4,Bahrain Grand Prix,23,ALB,23,Williams,15,14,HAD,6,Racing Bulls,0 days 01:33:36.646000,0 days 01:31:58.713000,0 days 01:33:36.646000,False,False,False,0.0,0.4850281946072996,0.0,191.0,0.4,,False,False,False,
2025,4,Bahrain Grand Prix,25,HAM,44,Ferrari,8,7,ANT,12,Mercedes,0 days 01:36:52.091000,0 days 01:35:14.280000,0 days 01:36:52.091000,False,False,False,0.0,0.4909647578793498,0.0,50.00000000000004,0.133,,False,True,False,0.2
2025,4,Bahrain Grand Prix,25,LEC,16,Ferrari,4,3,NOR,4,McLaren,0 days 01:36:52.091000,0 days 01:35:14.280000,0 days 01:36:52.091000,False,False,False,0.0,0.48875839832637547,1.0,51.0,0.196,,False,False,False,
2025,4,Bahrain Grand Prix,26,ALO,14,Aston Martin,17,16,HUL,27,Kick Sauber,0 days 01:38:29.481000,0 days 01:36:52.091000,0 days 01:38:29.481000,False,False,False,0.0,0.4916443312910533,0.0,40.0,0.107,,False,True,False,0.2
2025,4,Bahrain Grand Prix,26,HAM,44,Ferrari,7,6,OCO,31,Haas F1 Team,0 days 01:38:29.481000,0 days 01:36:52.091000,0 days 01:38:29.481000,False,False,False,0.0,0.48818365072447223,0.0,250.0,0.4,,False,True,False,0.2
2025,4,Bahrain Grand Prix,29,ALB,23,Williams,11,8,BEA,87,Haas F1 Team,0 days 01:43:22.430000,0 days 01:41:44.753000,0 days 01:43:22.430000,False,False,False,0.0,0.48957725279565245,1.0,249.0,0.46,,False,True,False,0.2
2025,4,Bahrain Grand Prix,29,VER,1,Red Bull Racing,17,14,STR,18,Aston Martin,0 days 01:43:22.430000,0 days 01:41:44.753000,0 days 01:43:22.430000,False,False,False,0.0,0.48965780191374236,1.0,20.0,0.113,,False,False,False,
2025,4,Bahrain Grand Prix,30,SAI,55,Williams,7,6,TSU,22,Red Bull Racing,0 days 01:45:00.241000,0 days 01:43:22.430000,0 days 01:45:00.241000,False,False,False,0.0,0.48778286302235874,0.0,150.00000000000003,0.4,,False,False,False,
2025,4,Bahrain Grand Prix,31,ANT,12,Mercedes,13,12,ALO,14,Aston Martin,0 days 01:46:37.797000,0 days 01:45:00.241000,0 days 01:46:37.797000,False,False,False,0.0,0.4863832366571341,1.0,360.0,0.46,,False,True,False,0.2
2025,4,Bahrain Grand Prix,31,OCO,31,Haas F1 Team,12,11,ALO,14,Aston Martin,0 days 01:46:37.797000,0 days 01:45:00.241000,0 days 01:46:37.797000,False,False,False,1.0,0.48638815330517626,1.0,331.0,0.46,,False,True,False,0.2
2025,4,Bahrain Grand Prix,36,ALB,23,Williams,13,12,SAI,55,Williams,0 days 01:57:34.513000,0 days 01:55:59.373000,0 days 01:57:34.513000,False,False,True,0.0,0.4799735692424323,0.0,127.0,0.339,,False,True,False,0.2
2025,4,Bahrain Grand Prix,36,BEA,87,Haas F1 Team,12,11,SAI,55,Williams,0 days 01:57:34.513000,0 days 01:55:59.373000,0 days 01:57:34.513000,False,False,False,0.0,0.4862373759068747,0.0,0.0,,,False,True,False,0.2
2025,4,Bahrain Grand Prix,36,HUL,27,Kick Sauber,17,15,ALO,14,Aston Martin,0 days 01:57:34.513000,0 days 01:55:59.373000,0 days 01:57:34.513000,False,False,False,0.0,0.48685335844526145,1.0,250.00000000000003,0.46,,False,False,False,
2025,4,Bahrain Grand Prix,36,HUL,27,Kick Sauber,17,15,HAD,6,Racing Bulls,0 days 01:57:34.513000,0 days 01:55:59.373000,0 days 01:57:34.513000,False,False,False,0.0,0.48685335844526145,0.0,212.00000000000003,0.4,,False,True,False,0.2
2025,4,Bahrain Grand Prix,36,LAW,30,Racing Bulls,18,16,ALO,14,Aston Martin,0 days 01:57:34.513000,0 days 01:55:59.373000,0 days 01:57:34.513000,False,False,False,0.0,0.4855730807151569,1.0,312.00000000000006,0.46,,False,False,False,
2025,4,Bahrain Grand Prix,36,LAW,30,Racing Bulls,18,16,HAD,6,Racing Bulls,0 days 01:57:34.513000,0 days 01:55:59.373000,0 days 01:57:34.513000,False,False,True,0.0,0.4855730807151569,0.0,62.0,0.165,,False,True,False,0.2
2025,4,Bahrain Grand Prix,36,TSU,22,Red Bull Racing,11,10,SAI,55,Williams,0 days 01:57:34.513000,0 days 01:55:59.373000,0 days 01:57:34.513000,False,False,False,0.0,0.4872937476820023,0.0,49.99999999999998,0.133,,False,True,False,0.2
2025,4,Bahrain Grand Prix,37,HAM,44,Ferrari,5,4,NOR,4,McLaren,0 days 01:59:09.888000,0 days 01:57:34.513000,0 days 01:59:09.888000,False,False,False,0.0,0.48666491793988903,0.0,389.99999999999994,0.4,,False,False,False,
2025,4,Bahrain Grand Prix,38,ANT,12,Mercedes,14,13,SAI,55,Williams,0 days 02:00:45.885000,0 days 01:59:09.888000,0 days 02:00:45.885000,False,False,False,0.0,0.49053648138232925,0.0,200.0,0.4,,False,True,False,0.2
2025,4,Bahrain Grand Prix,38,NOR,4,McLaren,5,4,HAM,44,Ferrari,0 days 02:00:45.885000,0 days 01:59:09.888000,0 days 02:00:45.885000,False,False,False,1.0,0.4894206214632384,0.0,200.0,0.4,,False,True,False,0.2
2025,4,Bahrain Grand Prix,38,VER,1,Red Bull Racing,8,7,OCO,31,Haas F1 Team,0 days 02:00:45.885000,0 days 01:59:09.888000,0 days 02:00:45.885000,False,False,False,0.0,0.487957453034864,0.0,150.0,0.4,,False,True,False,0.2
2025,4,Bahrain Grand Prix,39,ANT,12,Mercedes,13,12,ALB,23,Williams,0 days 02:02:22.059000,0 days 02:00:45.885000,0 days 02:02:22.059000,False,False,False,0.0,0.48550412498781165,0.0,200.0,0.4,,False,False,False,
2025,4,Bahrain Grand Prix,41,LAW,30,Racing Bulls,16,15,HUL,27,Kick Sauber,0 days 02:05:34.745000,0 days 02:03:58.419000,0 days 02:05:34.745000,False,False,False,1.0,0.4875587117744382,0.0,20.000000000000018,0.053,,False,False,False,
2025,4,Bahrain Grand Prix,42,LAW,30,Racing Bulls,15,14,SAI,55,Williams,0 days 02:07:10.994000,0 days 02:05:34.745000,0 days 02:07:10.994000,False,False,False,0.0,0.4879962037448987,0.0,4.0,0.011,,False,True,False,0.2
2025,4,Bahrain Grand Prix,43,HUL,27,Kick Sauber,16,15,SAI,55,Williams,0 days 02:08:47.112000,0 days 02:07:10.994000,0 days 02:08:47.112000,False,False,False,0.0,0.48683027841233195,0.0,219.99999999999997,0.4,,False,True,False,0.2
2025,4,Bahrain Grand Prix,45,TSU,22,Red Bull Racing,10,9,DOO,7,Alpine,0 days 02:11:59.436000,0 days 02:10:23.401000,0 days 02:11:59.436000,False,False,False,1.0,0.4906674848042428,0.0,323.0,0.4,,False,True,False,0.2
2025,4,Bahrain Grand Prix,46,ANT,12,Mercedes,12,11,DOO,7,Alpine,0 days 02:13:35.334000,0 days 02:11:59.436000,0 days 02:13:35.334000,False,False,False,1.0,0.4851302308695748,0.0,200.00000000000003,0.4,,False,False,False,
2025,4,Bahrain Grand Prix,46,BEA,87,Haas F1 Team,11,10,DOO,7,Alpine,0 days 02:13:35.334000,0 days 02:11:59.436000,0 days 02:13:35.334000,False,False,False,0.0,0.4871139232266274,0.0,250.0,0.4,,False,False,False,
2025,4,Bahrain Grand Prix,47,ALB,23,Williams,13,12,DOO,7,Alpine,0 days 02:15:11.424000,0 days 02:13:35.334000,0 days 02:15:11.424000,False,False,False,1.0,0.48836109579126,0.0,249.99999999999997,0.4,,False,False,False,
2025,4,Bahrain Grand Prix,50,LAW,30,Racing Bulls,14,13,DOO,7,Alpine,0 days 02:20:00.859000,0 days 02:18:24.596000,0 days 02:20:00.859000,False,False,False,1.0,0.4856194301363952,0.0,310.0,0.4,,False,True,False,0.2
2025,4,Bahrain Grand Prix,52,NOR,4,McLaren,4,3,LEC,16,Ferrari,0 days 02:23:12.925000,0 days 02:21:36.964000,0 days 02:23:12.925000,False,False,False,1.0,0.4877236200696169,0.0,120.0,0.32,,False,True,False,0.2
